folioviv,foliohog,ing_cor,gasto_mon,ubica_geo,tam_loc,acc_alim2,acc_alim7,acc_alim9,celular,tsalud1_h,tsalud1_m,camb_clim,f_sequia,f_inunda,f_helada,f_incendio,f_huracan,f_desliza,f_otro,af_viv,af_empleo,af_negocio,af_cultivo,af_trabajo,af_salud,af_otro,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,agua_ent,sanit_agua,drenaje,uso_compar,excusado,camb_clim_right,climate_vulnerability_intensity,clave,tipo_gasto,mes_dia,lugar_comp,orga_inst,frecuencia,fecha_adqu,fecha_pago,gasto,costo,gasto_tri,saneamiento_deficiente,agua_intermitente,gasto_adaptacion
100151406,1,66318.15,34165.39,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,300.0,,146.73,0,0,0.004523648503463984
100152901,1,21481.32,6420.8,1001,1,1,1.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1500.0,,733.69,0,0,0.06982811112166291
100152903,1,66823.42,32779.25,1001,1,0,,,1,0,25,1,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,1,,1,1,1,1,2,1,1,8,43201.0,1.0,0,17,0,0,0,0,800.0,,391.3,0,0,0.01197185058771311
100152904,1,42020.84,5309.11,1001,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,1,7,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1200.0,,586.95,0,0,0.028557258731619836
100152904,1,42020.84,5309.11,1001,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,1,7,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,2000.0,,978.26,0,0,0.047595431219366394
100152905,1,22881.64,18546.25,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,4600.0,,2249.99,0,0,0.2010345412304363
100153603,1,65668.99,41871.91,1001,1,0,,,1,0,40,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,2,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,900.0,,442.62,0,1,0.013705098860207838
100156406,1,58763.72,28799.48,1001,1,0,0.0,0.0,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,3,1,,2,2,2,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,700.0,,342.39,0,1,0.011912111758751828
100157001,1,46861.83,25035.3,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,500.0,,244.56,0,1,0.010669664415580867
100157005,1,76730.34,36456.02,1001,1,0,,,1,0,45,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,500.0,,244.56,0,0,0.006516327179053293
100159304,1,54703.69,39497.24,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,300.0,,146.73,0,0,0.005484090744152725
100161802,1,121457.81,96291.88,1001,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,800.0,,393.44,0,1,0.006586649306454645
100161804,1,66842.98,29637.17,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,6,0,0,0,0,200.0,,98.36,0,1,0.002992086827966078
100164604,1,33540.96,8725.08,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,6000.0,,2950.81,0,0,0.17888575640053236
100164604,1,33540.96,8725.08,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,500.0,,245.9,0,0,0.014907146366711031
100164606,1,176508.17,142691.24,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,5000.0,,2459.01,0,0,0.02832730065696109
100164606,1,176508.17,142691.24,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1000.0,,491.8,0,0,0.005665460131392218
100165904,1,102723.64,32898.32,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1000.0,,489.13,0,0,0.009734857526466157
100167402,1,74039.46,67722.33,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,6,0,0,0,0,600.0,,293.47,0,0,0.008103786818542435
100168604,1,34779.59,33232.07,1001,1,0,,,1,0,25,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2900.0,,1426.22,0,0,0.08338223653585336
100169802,1,36983.58,33869.35,1001,1,0,,,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,600.0,,295.08,0,0,0.016223415905112483
100170304,1,177508.98,229141.6,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,7,0,0,0,0,3400.0,,1663.04,0,0,0.01915396054892547
100170305,1,30572.21,19548.06,1001,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,510.0,,249.45,0,0,0.016681816590949756
100171505,1,50923.42,16122.09,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,35000.0,,17119.56,0,0,0.6873065477534699
100173903,1,51655.31,14873.06,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1900.0,,929.34,0,0,0.03678227853051313
100175402,1,61367.6,64707.81,1001,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,2,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2064.0,,1009.56,0,0,0.03363338308814423
100177802,1,73327.85,38749.97,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.006136822503318998
100177802,1,73327.85,38749.97,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.006136822503318998
100177802,2,124374.42,35692.9,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.003618107324641192
100177802,2,124374.42,35692.9,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.003618107324641192
100177802,1,73327.85,38749.97,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.006136822503318998
100177802,1,73327.85,38749.97,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.006136822503318998
100177802,2,124374.42,35692.9,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.003618107324641192
100177802,2,124374.42,35692.9,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,450.0,,221.31,0,0,0.003618107324641192
100178005,1,47749.37,20997.47,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1200.0,,586.95,0,1,0.025131221626588998
100181305,1,129678.36,31866.42,1001,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,7,0,0,0,0,2500.0,,1222.82,0,0,0.0192784671243529
100184904,1,383407.21,131407.27,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2000.0,,978.26,0,1,0.005216385993367208
100188701,1,266075.36,164582.01,1001,1,0,0.0,0.0,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,18,0,0,0,0,1600.0,,786.88,0,0,0.006013333966737845
100188701,1,266075.36,164582.01,1001,1,0,0.0,0.0,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,600.0,,295.08,0,0,0.002255000237526692
100188702,1,267250.15,219293.8,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,18,0,0,0,0,1000.0,,491.8,0,0,0.003741812679992883
100188702,1,267250.15,219293.8,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,2500.0,,1229.5,0,0,0.009354531699982207
100188704,1,142633.43,79921.39,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,8000.0,,3934.42,0,0,0.05608783298557709
100192504,1,91291.36,55197.08,1001,1,1,0.0,0.0,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,15000.0,,7336.95,0,0,0.1643090868621083
100192505,1,110973.2,72838.3,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1700.0,,831.52,0,0,0.01531901396012731
100199002,1,60286.36,51746.77,1001,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,6,0,0,0,0,1200.0,,586.95,0,0,0.0199050000696675
100200806,1,549625.25,278314.87,1001,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,3,1,1,1,2,1,0,0,43111.0,1.0,0,7,0,0,0,0,3000.0,,1475.4,0,1,0.005458264517505336
100200806,1,549625.25,278314.87,1001,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,3,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1000.0,,491.8,0,1,0.0018194215058351122
100201301,1,69375.23,30750.47,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,2,1,1,1,2,1,0,0,43201.0,1.0,0,5,0,0,0,0,700.0,,342.39,0,1,0.010090056638370785
100203304,1,218124.81,183552.71,1001,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,10000.0,,4891.3,0,0,0.0458453121403292
100203304,1,218124.81,183552.71,1001,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,6000.0,,2934.78,0,0,0.02750718728419752
100204501,1,55851.16,51233.21,1001,1,0,0.0,0.0,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,200.0,,97.82,0,1,0.003580946214904041
100205501,1,502707.67,255477.45,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,4000.0,,1956.52,0,0,0.007956910623623466
100205501,1,502707.67,255477.45,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,2000.0,,978.26,0,0,0.003978455311811733
100206703,1,56360.64,64753.92,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,180.0,,88.52,0,0,0.0031937181692755796
100209701,1,69652.54,42276.76,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,4800.0,,2360.65,0,0,0.06891349547338835
100219406,1,69166.17,35228.72,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1400.0,,684.78,0,0,0.02024110920121788
100220606,1,80311.45,45355.25,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,7,8,10,1,,1,1,1,1,1,1,0,0,43201.0,1.0,0,5,0,0,0,0,1290.0,,634.42,0,0,0.016062466808904583
100223404,1,57655.43,38210.71,1001,1,0,,,1,0,20,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,8,10,1,,2,1,1,1,2,1,1,8,43201.0,1.0,0,5,0,0,0,0,890.0,,435.32,0,1,0.015436533904959169
100224804,1,89010.56,90679.94,1001,1,0,,,1,0,6,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,120.0,,59.01,0,1,0.0013481546459206638
100226005,1,108907.22,84724.72,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,800.0,,391.3,0,0,0.007345702149040257
100227305,1,60724.74,23395.31,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,5,0,0,0,0,400.0,,195.65,0,0,0.006587101072808217
100234704,1,71950.81,33963.66,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,3000.0,,1475.4,0,0,0.04169515256325815
100234706,1,132754.53,64888.84,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,3000.0,,1475.4,0,0,0.022598098912330902
100235901,1,92499.46,36556.89,1001,1,0,0.0,0.0,1,0,25,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,8,10,1,,2,1,1,1,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,8000.0,,3913.04,0,1,0.08648699138351726
100236203,1,139935.84,63583.49,1001,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,17500.0,,8653.84,0,0,0.1250573119795472
100236203,1,139935.84,63583.49,1001,1,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,15000.0,,7417.58,0,0,0.10719198169675474
100239403,1,125839.05,106726.19,1001,1,0,,,1,0,30,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,8,10,1,,1,1,1,1,2,1,1,8,43201.0,1.0,0,5,0,0,0,0,750.0,,366.84,0,0,0.00595999413536577
100239404,1,58705.94,33512.07,1001,1,0,,,1,1,30,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,5,1,2,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,2500.0,,1222.82,0,1,0.042585128523621285
100241306,1,101449.72,42096.08,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,10000.0,,4891.3,0,0,0.09857099654883227
100242505,1,99369.18,79484.64,1001,1,0,,,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,1600.0,,782.6,0,1,0.016101571936087227
100245803,1,68130.1,9463.62,1001,1,0,,,1,0,25,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,15000.0,,7377.04,0,0,0.2201670040114428
100245804,1,158415.16,186842.03,1001,1,0,0.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,600.0,,295.08,0,0,0.0037875162957888625
100248301,1,72525.39,46946.03,1001,1,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,4,0,0,0,0,1495.0,,731.24,0,0,0.02061347067557996
100248304,1,146840.1,55911.01,1001,1,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,5,0,0,0,0,400.0,,195.65,0,0,0.0027240515363310155
100248306,1,76677.66,31099.16,1001,1,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,6,0,0,0,0,325.0,,158.96,0,0,0.00423852266748881
100250801,1,102864.08,68496.54,1001,1,1,1.0,1.0,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,2,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,150.0,,73.77,0,1,0.0014582349834850027
100255702,1,109546.67,61367.63,1001,1,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1200.0,,590.16,0,0,0.010954235304459735
100259203,1,41766.87,52425.43,1002,3,0,0.0,0.0,1,0,40,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,7,8,1,,3,1,1,1,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,400.0,,197.8,0,1,0.00957696853989777
100260021,1,43958.62,28780.48,1003,2,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,4000.0,,1956.52,0,0,0.09099466725752536
100260021,1,43958.62,28780.48,1003,2,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1800.0,,880.43,0,0,0.04094760026588642
100260608,1,131901.56,45058.53,1003,2,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,500.0,,245.9,0,0,0.003790705735398429
100260612,1,29230.65,28417.84,1003,2,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1100.0,,540.98,0,1,0.03763173244522445
100261921,1,53804.09,116332.8,1003,2,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1600.0,,782.6,0,0,0.029737516237148515
100262609,1,25724.9,11406.08,1003,3,0,0.0,0.0,0,0,15,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,5,0,0,0,0,300.0,,147.54,0,0,0.011661852912936492
100266405,1,87597.69,35571.3,1005,2,1,1.0,0.0,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,300.0,,146.73,0,1,0.003424747844378088
100267803,1,206677.44,84035.31,1005,2,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,6,0,0,0,0,300.0,,147.54,0,0,0.0014515372359944075
100267804,1,53863.26,26958.72,1005,2,1,1.0,0.0,0,0,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,2,1,2,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1000.0,,491.8,0,1,0.01856553056758911
100267806,1,173016.7,54083.99,1005,2,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,6000.0,,2950.81,0,0,0.03467873332458658
100268005,1,145767.46,122432.43,1005,2,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,2,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1300.0,,635.86,0,1,0.008918314142264674
100270503,1,70540.47,47903.25,1005,3,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,2,1,2,1,0,0,43201.0,1.0,0,5,0,0,0,0,1800.0,,880.43,0,0,0.02551726689657724
100270506,1,62677.31,41070.34,1005,3,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,3,1,1,1,2,1,0,0,43201.0,1.0,0,6,0,0,0,0,1300.0,,635.86,0,1,0.020741158163935243
100271601,1,125465.3,71698.1,1005,4,0,,,1,0,25,0,0,0,0,0,0,0,0,,,,,,,,6,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,300.0,,147.54,0,0,0.0023910993716987883
100276903,1,48559.58,51958.62,1005,3,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,449.0,,219.61,0,0,0.009246373218219762
100277503,1,77673.89,101474.33,1005,3,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,3,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,4000.0,,1956.52,0,1,0.05149735644757846
100279406,1,64300.89,33179.52,1005,3,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,2,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,2500.0,,1222.82,0,0,0.038879710685186475
100280505,1,77972.87,51409.92,1005,4,0,,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,2,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,200.0,,97.82,0,1,0.002564994721882111
100281704,1,177344.22,103936.54,1005,4,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,6000.0,,2950.81,0,0,0.03383250945534058
100282004,1,281907.97,215986.65,1005,2,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,17,0,0,0,0,8000.0,,3913.04,0,0,0.028378055434190103
100283305,1,49934.14,49220.44,1005,2,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,1970.0,,963.58,0,0,0.03945196612978615
100285902,1,80266.05,61288.52,1005,4,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,5,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1100.0,,538.04,0,0,0.013704424224189429
100285904,1,93865.69,62862.87,1005,4,0,,,1,0,15,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,180.0,,88.04,0,0,0.0019176335890142607
100288006,1,146364.02,101423.09,1005,3,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43201.0,1.0,0,17,0,0,0,0,800.0,,391.3,0,0,0.0054658241827465525
100290501,1,279606.54,99100.83,1005,2,0,,,1,0,8,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,800.0,,391.3,0,0,0.002861163404833092
100291205,1,42793.19,35959.77,1005,2,0,1.0,0.0,1,0,30,0,0,0,0,0,0,0,0,,,,,,,,2,8,10,1,,1,1,2,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1150.0,,568.68,0,0,0.02687343476847601
100293610,1,73120.51,51414.51,1006,2,0,,,1,0,5,1,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,10,1,,1,1,1,1,2,1,1,8,43111.0,1.0,0,5,0,0,0,0,1000.0,,491.8,0,0,0.013676053408270814
100294301,1,543933.5,123694.42,1006,2,0,,,1,0,10,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,350.0,,171.19,0,0,0.0006434610113184792
100294509,1,105145.89,53597.51,1006,2,0,,,1,0,5,0,0,0,0,0,0,0,0,,,,,,,,3,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,1050.0,,513.58,0,0,0.0099861249926174
100294511,1,120023.65,59183.41,1006,2,0,,,1,0,20,0,0,0,0,0,0,0,0,,,,,,,,4,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,3000.0,,1467.39,0,0,0.024995073887521337
100294922,1,48399.08,64680.32,1006,2,0,,,1,0,45,0,0,0,0,0,0,0,0,,,,,,,,1,8,10,1,,1,1,1,1,2,1,0,0,43111.0,1.0,0,5,0,0,0,0,2000.0,,978.26,0,0,0.04132309952999107
