folioviv,tot_resid,mat_pared,mat_techos,ab_agua,agua_noe,dotac_agua,sanit_agua,drenaje
3100077205,3,8,10,1,,1,1,2
3100078401,3,8,10,1,,1,1,2
3100078402,4,8,10,1,,1,2,2
3100078404,5,8,10,1,,1,1,2
3100078405,1,8,10,1,,1,1,2
3100078406,4,8,10,1,,1,1,2
3100079001,4,8,10,1,,1,1,2
3100079002,4,8,10,,1,,3,5
3100079006,4,8,10,1,,1,1,2
3100080302,1,8,10,1,,1,1,2
3100080303,4,8,10,1,,1,1,2
3100080304,3,8,10,3,,2,1,2
3100080305,2,8,10,1,,1,1,2
3100080306,1,8,3,1,,1,2,2
3100081501,4,8,10,1,,1,1,2
3100081502,4,8,10,1,,1,2,2
3100081503,1,8,10,1,,1,1,2
3100081504,1,8,10,1,,1,1,2
3100081505,6,8,10,1,,1,1,2
3100081506,1,8,10,1,,1,2,2
3100082603,4,8,10,1,,1,1,2
3100082604,4,8,10,1,,1,1,2
3100082605,3,8,10,1,,1,1,2
3100082606,3,8,10,1,,1,1,2
3100083801,2,8,10,1,,1,1,2
3100083802,3,8,10,1,,1,1,2
3100083803,1,8,10,1,,1,1,2
3100083805,1,8,10,1,,1,1,2
3100083806,1,8,10,1,,1,1,2
3100084001,1,8,10,1,,1,1,2
3100084004,1,8,10,1,,1,2,2
3100084006,2,8,10,1,,1,1,2
3100085501,2,8,10,1,,1,1,2
3100085503,2,8,10,1,,1,1,2
3100085504,2,8,10,1,,1,1,2
3100085506,1,8,10,1,,1,1,1
3100086303,1,8,10,1,,1,1,2
3100086304,2,8,10,1,,1,2,2
3100086305,2,8,10,1,,1,1,2
3100087501,3,8,10,1,,1,1,2
3100087502,3,8,10,1,,1,1,1
3100087504,3,8,10,1,,1,1,2
3100088701,4,8,10,1,,1,1,2
3100088702,3,8,10,1,,1,1,2
3100088704,3,8,10,1,,1,1,2
3100088705,1,8,10,1,,1,1,2
3100089901,2,8,10,1,,1,1,2
3100089902,3,8,10,1,,1,1,2
3100089903,2,8,10,1,,1,1,2
3100089904,2,8,10,1,,1,1,2
3100089906,3,8,10,1,,1,2,2
3100090701,4,8,10,1,,1,1,2
3100090703,1,8,10,1,,1,1,2
3100090704,2,8,10,1,,1,1,2
3100090705,1,8,10,1,,1,1,2
3100090706,1,8,10,1,,1,1,2
3100091901,4,8,10,1,,1,2,2
3100091902,1,8,10,1,,1,1,2
3100091903,1,8,10,1,,1,1,2
3100091904,2,8,10,1,,1,1,2
3100091905,2,8,10,1,,1,1,2
3100091906,4,8,10,1,,1,1,2
3100092201,2,8,10,1,,1,1,2
3100092202,3,8,10,1,,1,1,2
3100093401,2,8,10,1,,1,2,2
3100093402,1,8,10,1,,1,2,2
3100093405,3,8,10,1,,1,1,2
3100093406,4,8,10,1,,1,1,2
3100094601,2,8,10,1,,3,1,2
3100094602,1,8,10,1,,1,1,2
3100094604,4,8,10,1,,1,1,2
3100094605,2,8,10,1,,1,1,2
3100094606,5,8,10,1,,1,1,2
3100095801,2,8,10,1,,1,1,2
3100095803,1,8,10,1,,1,1,2
3100095804,6,8,10,1,,1,1,2
3100095805,2,8,10,1,,1,2,2
3100095806,1,8,10,1,,1,1,2
3100096001,2,8,10,1,,1,1,2
3100096002,3,8,10,1,,1,1,2
3100096003,3,8,10,1,,1,1,2
3100096004,4,8,10,1,,1,1,2
3100097201,2,8,3,3,,1,1,2
3100097202,6,8,10,1,,1,1,2
3100097204,4,8,10,1,,1,1,2
3100097205,3,8,10,1,,1,1,2
3100097206,3,8,10,1,,1,1,2
3100098401,3,8,10,1,,1,1,2
3100098402,1,8,10,1,,1,1,2
3100098403,1,8,4,1,,1,1,2
3100098405,4,8,10,1,,1,1,2
3100098406,3,8,10,1,,1,1,2
3100099301,1,8,10,1,,1,1,2
3100099302,2,8,10,1,,1,1,2
3100099303,2,8,10,1,,1,1,2
3100099304,1,8,10,1,,1,1,2
3100099305,4,8,10,1,,1,1,2
3100100501,2,8,10,1,,1,1,2
3100100503,5,8,10,1,,1,1,2
3100100504,1,8,10,1,,1,1,2
3100100505,4,8,10,1,,1,1,2
3100100506,3,8,10,1,,1,2,2
3100101701,1,8,10,1,,1,1,2
3100101702,3,8,10,1,,1,1,2
3100101704,4,8,10,1,,1,1,2
3100101705,5,8,10,1,,1,1,2
3100102703,5,8,10,1,,1,1,2
3100102704,3,8,10,1,,1,1,2
3100102705,2,8,10,1,,1,1,2
3100102706,5,8,10,1,,1,1,2
3100103601,4,8,10,1,,2,1,2
3100103602,1,8,10,1,,1,2,2
3100103603,2,8,10,3,,1,1,2
3100103604,6,8,10,1,,1,1,2
3100104801,4,8,3,1,,2,2,2
3100104803,1,8,10,1,,1,1,2
3100104805,1,8,4,5,,1,,5
3100104806,6,8,10,1,,1,1,2
3100105904,4,8,10,1,,1,1,2
3100106201,1,8,10,1,,1,1,2
3100106202,3,8,10,1,,1,1,2
3100106203,5,8,10,1,,1,1,2
3100106204,2,8,10,1,,1,1,2
3100106205,3,8,10,1,,1,1,2
3100107901,3,8,10,1,,1,2,2
3100107902,3,8,10,1,,1,1,2
3100107904,1,8,10,1,,1,1,2
3100107905,1,8,10,1,,1,1,2
3100107906,2,8,10,1,,1,1,2
3100108001,3,8,10,1,,1,1,2
3100108002,3,8,10,1,,2,1,2
3100108005,4,8,10,1,,1,1,2
3100108006,2,8,10,1,,1,1,2
3100109201,6,8,10,1,,1,1,2
3100109202,4,8,10,1,,1,1,2
3100109203,11,8,10,1,,1,2,2
3100109204,1,8,10,1,,1,1,2
3100109205,1,8,10,1,,1,1,2
3100110402,1,8,10,1,,1,1,1
3100110403,5,8,10,1,,1,1,1
3100110404,4,8,10,1,,1,1,1
3100110406,3,8,10,1,,1,1,1
3100111602,1,8,10,1,,1,1,1
3100111603,2,8,10,1,,2,2,1
3100111604,2,8,10,1,,1,1,1
3100111605,1,8,10,1,,1,1,2
3100111606,2,8,10,1,,1,1,2
3100112401,1,8,10,1,,1,1,2
3100112402,2,8,10,1,,1,1,2
3100112405,5,8,10,1,,1,1,2
3100113802,3,8,10,1,,1,1,2
3100114002,7,8,10,1,,1,1,2
3100114003,4,8,10,1,,1,1,2
3100114005,1,8,10,1,,1,1,2
3100114006,3,8,10,1,,1,1,2
3100115301,4,8,10,3,,1,1,2
3100115304,3,8,10,3,,1,1,2
3100115305,6,8,10,3,,1,1,2
3100116301,2,8,10,1,,1,1,1
3100116302,4,8,10,1,,1,1,1
3100116303,1,8,10,1,,1,1,1
3100116304,1,8,10,1,,1,1,1
3100116306,2,8,10,1,,1,1,1
3100117502,4,8,10,1,,1,1,2
3100117505,1,8,10,1,,1,1,2
3100118601,4,8,10,1,,1,1,2
3100118603,2,8,10,1,,1,1,2
3100118606,1,8,10,1,,1,1,2
3100119701,4,8,10,1,,1,1,2
3100119703,6,8,10,1,,1,1,2
3100119705,3,8,10,1,,1,1,2
3100120905,2,8,10,1,,2,1,2
3100121204,1,8,10,1,,1,1,2
3100122501,4,8,10,1,,1,1,2
3100122502,3,8,10,1,,1,1,2
3100122503,1,8,10,1,,1,1,2
3100122504,2,8,10,1,,1,1,2
3100122506,5,8,10,1,,1,1,2
3100123703,3,8,10,1,,1,1,2
3100123704,3,8,10,1,,1,2,2
3100123705,5,8,10,1,,1,1,2
3100124804,2,8,10,1,,1,1,2
3100124805,4,8,10,1,,1,1,2
3100125402,3,1,10,1,,1,1,2
3100125403,2,8,10,1,,1,1,2
3100125405,2,8,10,1,,1,1,2
3100125406,2,8,10,1,,1,1,2
3100126601,4,8,10,1,,1,1,2
3100126602,2,8,10,1,,1,1,2
3100126603,2,8,10,1,,1,1,2
3100126605,4,8,10,1,,1,1,2
3100126606,1,8,10,1,,1,1,2
3100127901,5,8,10,1,,1,2,1
3100127902,3,8,10,1,,1,1,1
3100127903,2,8,10,1,,1,1,1
3100127905,5,8,10,1,,1,1,1
3100127906,4,8,10,1,,1,1,1
3100128202,5,8,10,1,,1,2,2
3100128203,3,8,10,1,,1,1,2
3100128204,1,8,10,1,,1,1,2
3100128205,2,8,10,1,,1,1,1
3100129001,3,8,10,1,,1,1,1
3100129002,3,8,10,1,,1,1,1
3100129004,3,8,10,1,,1,1,1
3100130803,1,8,10,1,,1,1,1
3100130806,4,8,10,1,,1,1,1
3100131002,1,8,10,1,,1,1,2
3100131005,2,8,10,1,,1,1,2
3100132304,5,8,10,1,,1,1,2
3100132305,2,8,10,1,,1,1,2
3100132306,7,8,10,1,,1,1,2
3100133501,3,8,10,1,,1,1,2
3100133503,2,8,10,1,,1,1,2
3100133505,5,8,10,1,,1,1,2
3100134401,5,8,10,1,,1,1,2
3100134402,6,8,10,1,,1,2,2
3100134403,5,8,10,1,,1,2,2
3100134404,10,8,10,1,,1,2,2
3100134406,2,8,3,1,,1,2,2
3100135701,5,8,10,1,,1,1,2
3100135704,2,8,10,1,,1,1,2
3100135705,3,8,10,1,,1,1,2
3100135706,4,8,10,1,,2,1,2
3100136601,5,8,10,1,,1,1,2
3100136602,3,8,10,1,,1,1,2
3100136604,4,8,10,1,,1,1,2
3100136606,3,8,10,1,,1,1,2
3100137903,2,8,10,1,,1,1,2
3100137904,3,8,10,1,,1,1,2
3100137905,2,8,10,1,,1,1,2
3100138801,6,8,10,1,,1,1,2
3100138802,4,8,10,1,,1,2,2
3100138805,1,8,10,1,,1,2,2
3100138806,7,8,10,1,,1,1,2
3100139202,2,8,10,1,,1,1,1
3100139203,2,8,10,1,,1,1,2
3100140402,4,8,10,1,,1,1,2
3100140404,4,8,10,1,,1,1,2
3100140406,2,8,10,1,,1,1,2
3100141302,3,8,10,1,,1,1,2
3100141306,5,8,10,1,,1,1,2
3100142503,1,8,10,1,,1,1,1
3100142506,1,8,10,1,,1,1,2
3100143601,4,8,10,1,,1,1,2
3100143602,4,8,10,1,,1,1,2
3100143603,2,8,10,1,,1,1,2
3100143604,1,8,10,1,,1,1,2
3100143606,3,8,10,1,,1,1,2
3100144002,4,6,10,1,,1,1,1
3100144004,5,8,10,1,,1,1,2
3100144005,1,8,10,1,,1,2,2
3100145801,4,8,10,1,,1,1,2
3100145802,3,8,10,1,,1,1,2
3100145803,4,8,10,1,,1,1,2
3100145804,2,8,10,1,,1,1,2
3100145805,4,8,10,1,,1,1,2
3100145806,2,8,10,1,,1,1,2
3100146001,7,8,10,1,,1,1,2
3100146003,3,8,10,1,,2,1,2
3100146006,1,8,10,1,,2,1,2
3100147301,3,8,10,,3,,2,2
3100147302,3,8,10,1,,1,1,2
3100147303,3,3,3,1,,1,2,2
3100147304,7,8,10,1,,1,1,2
3100147305,2,8,10,1,,1,1,2
3100147306,2,8,3,5,,3,2,2
3100148501,5,8,10,1,,1,1,2
3100148503,4,8,10,1,,1,2,2
3100148504,1,8,10,1,,1,2,2
3100148505,4,8,10,1,,1,1,2
3100148506,1,6,2,,3,,2,2
3100149301,5,8,10,3,,1,1,2
3100149302,5,8,10,1,,1,1,2
3100149303,7,8,10,1,,1,1,2
3100149305,1,8,10,1,,1,1,2
3100149306,5,8,10,,1,,1,2
3100150701,1,8,10,1,,1,1,2
3100150704,4,8,10,5,,1,2,2
3100150705,5,8,10,1,,1,2,2
3100150706,9,8,10,,3,,2,2
3100151501,6,8,10,1,,1,1,2
3100151502,3,8,10,1,,1,1,1
3100151503,7,8,10,1,,1,1,2
3100151504,3,8,10,1,,1,2,2
3100151505,4,8,10,1,,1,1,2
3100151506,2,8,10,1,,1,1,2
3100152901,4,8,10,1,,1,1,2
3100152902,3,8,10,1,,1,2,1
3100152903,3,8,10,1,,1,2,2
3100152905,6,8,10,1,,1,1,2
3100152906,1,8,10,1,,1,2,2
3100153303,3,8,10,1,,1,1,2
3100153305,4,8,10,1,,1,1,2
3100153306,1,8,10,1,,1,1,2
3100154701,2,8,10,1,,1,2,2
3100154702,3,8,10,1,,1,1,2
3100154703,4,8,10,1,,1,1,2
3100154704,6,8,10,1,,1,1,2
3100154705,5,8,10,1,,1,1,2
3100154706,1,8,10,1,,1,1,2
3100155702,3,8,10,1,,1,1,2
3100155703,3,8,10,1,,1,1,2
3100155704,2,8,10,1,,1,3,5
3100155705,4,8,10,1,,1,1,2
3100155706,2,8,10,7,,1,1,2
3100156201,2,8,10,1,,1,1,2
3100156202,1,8,3,1,,1,,5
3100156205,4,8,10,1,,1,1,2
3100156206,10,8,10,1,,1,1,2
3100157901,1,8,10,1,,1,1,2
3100157902,3,8,10,1,,1,1,2
3100157903,2,8,10,1,,1,1,2
3100157904,2,8,3,1,,1,2,2
3100157906,7,8,10,1,,1,1,2
3100158201,2,7,10,1,,1,1,2
3100158203,4,8,10,1,,1,1,2
3100158204,5,8,10,1,,1,1,2
3100158205,2,8,10,1,,1,,5
3100158206,4,8,3,1,,1,1,2
3100159501,4,8,10,1,,1,1,2
3100159502,4,8,10,1,,1,1,2
3100159503,2,8,10,1,,1,1,1
3100159504,1,8,10,1,,1,1,2
3100159505,1,8,10,1,,1,1,2
3100160702,4,8,10,1,,1,1,2
3100160703,1,8,10,1,,1,1,2
3100160705,5,5,10,1,,1,1,2
3100161701,4,8,10,1,,1,1,2
3100161703,2,8,10,1,,1,1,2
3100161705,1,8,10,1,,1,1,2
3100161706,4,8,10,1,,1,1,2
3100162901,2,8,10,1,,1,1,2
3100162902,3,8,10,1,,1,1,2
3100162903,3,8,10,1,,1,1,2
3100162905,2,8,10,1,,1,1,2
3100163904,3,8,10,1,,1,1,1
3100163905,3,8,10,1,,1,1,1
3100164201,2,8,10,1,,1,1,2
3100164202,1,8,10,1,,1,1,2
3100164203,4,8,10,1,,1,1,2
3100164204,3,8,10,1,,1,1,2
3100164205,2,8,10,1,,1,1,2
3100164206,3,8,10,1,,1,1,2
3100165401,1,8,10,1,,1,1,2
3100165402,4,8,10,1,,1,1,2
3100165403,4,6,10,1,,1,1,2
3100165404,6,8,10,1,,1,1,2
3100165405,6,8,10,1,,1,1,2
3100165406,2,8,10,1,,1,1,2
3100166201,7,8,10,1,,1,1,2
3100166202,7,8,10,1,,2,2,2
3100166203,1,8,10,1,,1,1,1
3100166204,6,8,10,1,,1,1,1
3100166206,2,8,10,1,,1,1,2
3100167401,3,8,10,1,,1,1,1
3100167403,3,8,10,1,,1,1,1
3100167404,1,8,10,1,,1,1,1
3100167405,3,8,10,1,,1,1,1
3100168602,2,8,10,1,,1,1,2
3100168603,3,8,10,1,,1,1,2
3100168604,1,8,10,1,,1,1,2
3100168605,3,8,10,1,,1,1,2
3100169401,2,8,10,1,,1,1,2
3100169402,2,8,3,1,,1,2,2
3100169403,3,8,10,1,,1,2,2
3100169404,4,8,10,1,,1,1,2
3100169405,4,8,10,1,,1,1,2
3100169406,3,8,10,1,,1,3,5
3100170601,2,8,10,1,,1,1,2
3100171802,2,8,10,1,,1,1,2
3100171803,2,8,10,1,,1,1,2
3100171804,4,8,10,1,,1,1,2
3100171805,2,8,10,1,,1,1,2
3100171806,2,8,10,1,,1,2,2
3100172601,7,8,10,1,,1,1,2
3100172602,4,8,10,1,,1,2,2
3100172603,9,6,10,1,,1,1,2
3100172604,2,8,10,1,,1,1,1
3100172605,2,8,3,1,,1,2,2
3100172606,5,8,10,1,,1,1,2
3100173001,2,8,10,1,,1,2,2
3100173003,2,8,10,1,,1,1,2
3100174801,4,8,10,1,,1,1,2
3100174802,4,8,10,1,,1,1,2
3100174803,6,8,10,1,,1,1,2
3100174804,5,8,10,1,,1,1,2
3100174805,4,8,10,1,,1,,5
3100174806,4,8,3,1,,1,1,2
3100175001,4,8,10,1,,2,1,2
3100175002,2,8,10,1,,1,1,2
3100175004,6,8,10,1,,1,1,2
3100175005,4,8,10,1,,1,1,2
3100175006,3,8,10,1,,1,1,2
3100176301,2,8,10,1,,2,1,2
3100176302,4,8,10,1,,2,1,2
3100176303,5,8,10,1,,2,1,2
3100176304,2,8,10,1,,1,1,2
3100176306,4,1,10,1,,1,1,2
3100177501,5,8,10,1,,1,1,2
3100177502,6,6,10,1,,1,2,2
3100177504,3,8,10,,3,,2,2
3100177505,1,8,10,1,,1,1,2
3100177506,3,8,10,1,,1,2,2
3100178701,1,8,10,1,,1,1,2
3100178704,3,8,10,1,,1,1,2
3100178705,3,8,10,1,,1,1,2
3100178706,6,8,10,1,,1,1,2
3100179301,3,8,10,1,,1,1,2
3100179302,3,8,10,1,,1,1,2
3100179303,4,8,10,1,,1,1,2
3100179305,3,8,10,1,,1,1,2
3100179306,1,8,10,1,,1,1,2
3100180501,1,8,10,1,,1,1,2
3100180502,4,8,10,1,,1,1,2
3100180503,7,8,10,1,,1,1,2
3100180505,4,8,10,1,,1,1,2
3100181701,8,8,10,1,,1,1,2
3100181702,2,8,10,1,,1,1,2
3100181703,4,8,10,1,,1,1,2
3100181705,3,8,1,1,,1,1,2
3100181706,4,8,10,1,,1,1,2
3100182901,3,8,10,1,,1,1,2
3100182902,1,8,10,1,,1,2,2
3100182903,5,8,10,1,,1,1,2
3100182904,5,8,10,1,,1,1,2
3100182906,8,8,10,1,,1,1,2
3100183201,5,8,10,1,,1,1,2
3100183202,5,6,3,1,,1,1,2
3100183203,6,8,10,1,,1,1,2
3100183204,7,8,10,1,,1,1,2
3100183205,3,8,10,1,,1,2,2
3100183206,7,8,10,1,,1,1,2
3100184403,3,8,10,1,,1,1,2
3100184404,3,8,10,1,,1,2,2
3100184405,3,8,10,1,,1,2,2
3100184406,3,8,10,1,,1,1,1
3100185601,2,8,10,1,,1,2,1
3100185604,1,8,10,1,,1,,5
3100185605,2,8,10,1,,1,2,2
3100186801,5,8,10,1,,1,1,2
3100186802,2,8,10,1,,1,1,2
3100186803,4,8,10,1,,1,1,2
3100186806,2,8,10,1,,1,2,2
3100187401,3,8,3,1,,1,,5
3100187402,2,6,3,1,,1,1,2
3100187403,3,2,2,1,,1,2,2
3100187404,3,8,10,1,,1,1,2
3100188601,1,8,10,1,,1,1,2
3100188602,1,8,10,1,,1,1,2
3100188603,2,8,10,1,,1,1,2
3100188605,4,8,10,1,,1,1,2
3100189001,3,8,10,1,,1,1,2
3100189002,3,8,10,1,,1,1,2
3100189004,1,8,10,1,,1,1,2
3100190903,3,8,10,1,,1,1,1
3100190904,3,8,10,1,,1,1,1
3100190906,4,8,10,1,,1,1,2
3100191201,4,8,10,1,,1,1,1
3100191202,4,8,10,1,,1,1,1
3100191205,3,8,10,1,,1,1,1
3100191206,1,8,10,1,,1,1,2
3100192801,5,8,10,1,,1,1,1
3100192803,4,8,10,1,,1,1,1
3100192804,1,8,10,1,,1,1,1
3100192806,5,8,10,1,,1,1,2
3100193001,3,8,10,1,,1,1,1
3100193002,3,8,10,1,,1,1,2
3100193004,1,8,10,1,,1,1,2
3100194401,6,8,10,1,,1,1,1
3100194405,3,8,10,1,,1,1,2
3100194406,2,8,10,1,,1,1,2
3100195603,3,8,10,1,,1,1,1
3100195605,6,8,10,1,,1,1,1
3100196801,2,8,10,1,,1,1,2
3100196804,1,8,10,1,,1,1,2
3100196805,5,8,10,1,,1,1,2
3100196806,2,8,10,1,,1,1,2
3100197001,3,8,10,1,,1,1,2
3100197003,2,8,10,1,,1,1,1
3100197004,2,8,10,1,,1,1,1
3100198302,3,8,10,1,,1,1,2
3100198305,2,8,10,1,,1,1,2
3100198306,3,8,10,1,,1,1,2
3100199501,3,8,10,1,,1,1,1
3100199502,3,8,10,1,,1,1,1
3100199503,4,8,10,1,,1,1,1
3100199504,4,8,10,1,,1,1,1
3100199506,2,8,10,1,,1,1,1
3100200301,2,8,10,1,,1,1,1
3100200302,3,8,10,1,,1,1,2
3100200304,3,8,10,1,,1,1,1
3100201502,2,8,10,1,,1,1,1
3100201504,2,8,10,1,,1,1,2
3100201505,5,8,10,1,,1,1,2
3100202901,1,8,10,1,,1,1,1
3100202902,3,8,10,1,,1,1,1
3100202903,3,8,10,1,,1,1,1
3100202904,2,8,10,1,,1,1,1
3100203203,1,8,10,1,,1,1,2
3100203204,1,8,10,1,,1,1,2
3100203205,1,8,10,1,,1,1,2
3100204402,3,8,10,1,,1,1,1
3100204403,4,8,10,1,,1,1,1
3100204404,6,8,10,1,,1,1,1
3100204405,2,8,10,1,,1,1,1
3100205601,1,8,10,1,,1,1,1
3100205602,5,8,10,1,,1,1,1
3100205604,3,8,10,1,,1,1,1
3100205605,3,8,10,1,,1,1,1
3100206801,4,8,10,1,,1,1,1
3100206802,4,8,10,1,,1,1,1
3100207001,1,8,10,1,,1,1,1
3100207003,2,8,10,1,,1,1,1
3100207004,2,8,10,1,,1,1,1
3100207005,3,8,10,1,,1,1,1
3100208302,2,8,10,1,,1,1,1
3100208303,2,8,10,1,,1,1,1
3100209501,3,8,10,1,,1,1,1
3100209502,3,8,10,1,,1,1,2
3100209504,2,8,10,1,,1,1,1
3100209506,2,8,1,1,,1,1,1
3100210701,1,8,10,1,,1,1,1
3100210702,3,8,10,1,,1,1,1
3100210706,4,8,10,1,,1,1,1
3100211901,4,8,10,1,,1,1,1
3100211903,4,8,10,1,,1,1,1
3100212201,5,8,10,1,,1,1,2
3100212203,1,8,10,1,,1,1,2
3100212206,3,8,10,1,,1,1,2
3100213401,2,8,10,1,,1,1,2
3100213402,3,8,10,1,,1,1,1
3100213405,2,8,10,1,,1,1,1
3100213406,5,8,10,1,,1,1,1
3100214603,2,8,10,1,,1,1,2
3100214604,3,8,10,1,,1,1,2
3100214605,2,8,10,1,,1,1,2
3100214606,4,8,10,1,,1,1,2
3100215301,6,8,10,1,,1,1,2
3100215303,1,8,10,1,,1,1,2
3100215304,2,8,10,1,,1,1,2
3100215306,2,8,10,1,,1,1,2
3100216701,4,8,10,3,,1,1,2
3100216705,1,8,10,3,,1,1,2
3100217801,4,8,10,1,,1,1,1
3100217802,4,8,10,1,,1,1,1
3100217803,3,8,10,1,,1,1,2
3100217804,1,8,10,1,,1,1,1
3100217805,2,8,10,1,,1,1,1
3100217806,4,8,10,1,,1,1,1
3100218005,2,8,10,1,,1,1,1
3100219504,4,8,10,1,,1,1,2
3100219505,2,8,10,1,,1,1,2
3100220204,2,8,10,1,,1,1,2
3100220205,6,8,10,1,,1,1,2
3100220206,3,8,10,1,,1,1,2
3100220408,1,8,10,1,,1,2,2
3100220411,3,8,10,1,,1,1,2
3100220613,3,8,10,1,,1,1,2
3100220614,3,1,3,1,,1,2,2
3100220616,7,8,10,1,,1,1,2
3100220618,4,8,10,1,,1,2,2
3100220819,2,8,10,,3,,,5
3100220820,4,8,10,1,,1,1,2
3100220821,2,8,10,1,,1,1,2
3100220822,2,8,10,1,,1,1,2
3100220823,4,8,10,1,,1,2,2
3100220824,5,8,3,1,,1,2,2
3100221401,1,8,10,1,,1,1,2
3100221402,2,8,10,1,,1,1,2
3100221405,3,8,10,1,,1,1,2
3100221406,2,8,10,1,,1,1,2
3100222802,2,8,10,1,,1,2,2
3100222805,6,8,10,1,,1,1,2
3100223901,9,8,10,1,,1,1,2
3100223904,2,8,10,1,,1,1,2
3100223905,1,8,10,1,,1,1,2
3100223906,5,8,10,1,,1,1,2
3100224501,3,8,10,1,,1,1,2
3100224502,10,8,10,1,,1,1,2
3100224503,2,8,10,1,,1,1,2
3100224504,5,8,10,1,,1,2,2
3100224505,1,8,10,1,,1,2,2
3100224506,4,8,10,1,,1,2,2
3100225001,6,8,10,,1,,1,2
3100225002,3,8,10,1,,1,2,2
3100225003,1,8,10,1,,1,1,2
3100225004,4,8,10,1,,1,1,2
3100226301,5,8,10,1,,1,1,2
3100226302,2,8,10,1,,1,1,2
3100226304,7,8,10,1,,1,1,2
3100226305,5,8,10,1,,1,1,2
3100226306,4,8,10,1,,1,2,2
3100227401,4,8,10,1,,1,1,2
3100227402,4,8,10,1,,1,1,2
3100227403,4,8,10,1,,1,1,2
3100227405,2,8,10,1,,1,1,2
3100227406,3,8,10,1,,1,2,2
3100228501,9,8,10,1,,1,1,2
3100228502,1,8,10,1,,1,1,2
3100228503,4,8,10,1,,1,1,2
3100228504,5,8,10,1,,1,1,2
3100228505,3,8,10,1,,1,1,2
3100228506,2,8,10,1,,1,1,2
3100229701,20,8,10,1,,1,2,2
3100229702,2,8,10,1,,1,2,2
3100229703,4,8,10,1,,1,1,2
3100229704,2,8,10,1,,1,1,2
3100230701,1,8,10,1,,1,2,2
3100230702,4,8,10,1,,1,1,2
3100230703,3,8,10,1,,1,1,2
3100230704,2,8,10,1,,1,1,2
3100230706,3,8,10,1,,1,1,2
3100231302,5,8,10,1,,1,1,2
3100231303,1,8,10,1,,1,1,2
3100231304,4,8,10,1,,1,1,2
3100231305,4,8,10,1,,1,1,2
3100232901,4,8,10,1,,1,1,2
3100232902,3,8,10,1,,1,1,2
3100232904,2,8,10,1,,1,1,1
3100232905,1,8,10,1,,1,1,1
3100233201,4,8,10,1,,1,1,2
3100233202,5,8,10,1,,1,1,2
3100233205,1,8,10,1,,1,1,2
3100233206,4,8,10,1,,1,1,2
3100234901,1,8,10,1,,1,1,2
3100234902,5,8,10,1,,1,1,2
3100234903,5,8,10,1,,1,1,2
3100234906,3,8,10,1,,1,1,2
3100235202,2,8,10,1,,1,1,1
3100236501,1,8,10,1,,1,1,1
3100236503,3,8,10,1,,1,1,1
3100236505,1,8,10,1,,1,1,2
3100236506,5,8,10,1,,1,1,1
3100237703,2,8,10,1,,1,1,2
3100237705,4,8,10,1,,1,1,2
3100238902,4,8,10,1,,1,1,1
3100238903,1,8,10,1,,1,1,2
3100238906,3,8,10,1,,1,1,2
3100239202,3,8,10,1,,1,1,2
3100239204,4,8,10,1,,1,1,2
3100239205,5,8,10,1,,1,1,2
3100239206,1,8,10,1,,1,1,2
3100240401,3,8,10,1,,1,1,2
3100240402,2,8,10,1,,1,1,2
3100240403,4,8,10,1,,1,1,2
3100240404,5,8,10,1,,1,1,2
3100240405,3,8,10,1,,1,1,2
3100241401,2,8,10,1,,1,1,2
3100241404,1,8,10,1,,1,1,2
3100241406,2,8,10,1,,1,1,2
3100242602,3,8,10,1,,1,1,2
3100242606,3,8,10,1,,1,1,2
3100243802,1,8,10,1,,1,1,2
3100243803,1,8,10,1,,4,1,2
3100244603,1,8,10,1,,1,1,2
3100244604,1,8,10,1,,1,1,2
3100244605,2,8,10,1,,1,1,2
3100244606,1,8,10,1,,1,1,1
3100245801,5,8,10,1,,1,1,2
3100245806,2,8,10,3,,1,1,2
3100246001,1,8,10,1,,1,1,1
3100246003,2,8,10,1,,1,1,1
3100246004,1,8,10,1,,1,1,2
3100246005,2,8,10,1,,1,1,1
3100246006,3,8,10,1,,1,1,1
3100247302,5,8,10,1,,1,1,2
3100247303,4,8,10,1,,1,1,2
3100248501,2,8,10,1,,1,2,2
3100248502,2,8,10,1,,1,1,2
3100248504,4,8,10,1,,1,1,2
3100248506,4,8,10,1,,1,1,2
3100249002,1,8,10,1,,1,1,2
3100249004,1,8,10,1,,1,1,2
3100249005,6,8,10,1,,1,1,2
3100250304,4,8,10,1,,1,1,2
3100250305,2,8,10,1,,1,1,2
3100251701,4,8,10,1,,1,1,1
3100251702,2,8,1,1,,1,1,2
3100251703,3,8,10,1,,1,1,2
3100251706,1,8,10,1,,1,1,2
3100252501,4,8,10,1,,1,1,2
3100252502,3,8,10,1,,1,1,2
3100252504,2,8,10,1,,1,1,2
3100253901,3,8,10,1,,1,1,2
3100253902,5,8,10,1,,1,1,2
3100253906,1,8,10,1,,1,1,2
3100254203,2,8,10,1,,1,1,2
3100254204,8,8,10,1,,1,1,2
3100254205,3,8,10,1,,1,1,2
3100254206,3,8,10,1,,1,1,2
3100255402,3,8,10,1,,1,1,2
3100255403,1,8,10,1,,1,1,2
3100255404,3,8,10,1,,1,1,2
3100255405,6,8,10,1,,1,1,2
3100256604,6,8,10,1,,1,1,2
3100256605,2,8,10,1,,1,1,2
3100257801,1,8,10,1,,1,1,2
3100258004,4,8,10,1,,1,1,2
