folioviv,camb_clim,climate_vulnerability_intensity
461426409,0,0
461426410,0,0
461426411,1,8
461426412,0,0
461426714,0,0
461426716,1,8
461426717,0,0
461426919,0,0
461426920,0,0
461426921,0,0
461426922,1,8
461426923,1,8
461426924,0,0
461427019,0,0
461427020,0,0
461427021,0,0
461427022,0,0
461427023,0,0
461427024,0,0
461427301,0,0
461427302,0,0
461427303,1,8
461427304,1,8
461427305,1,8
461427607,1,8
461427608,1,8
461427609,0,0
461427610,0,0
461427612,0,0
461427813,1,8
461427814,1,8
461427815,1,8
461427816,0,0
461427817,1,8
461427818,1,8
461428201,0,0
461428202,0,0
461428203,0,0
461428204,1,8
461428205,0,0
461428206,1,8
461428507,0,0
461428508,1,8
461428509,1,8
461428510,1,8
461428511,1,8
461428713,0,0
461428714,0,0
461428715,0,0
461428716,1,8
461428717,1,8
461428718,0,0
461428919,1,8
461428920,0,0
461428921,0,0
461428922,0,0
461428923,0,0
461428924,0,0
461429018,0,0
461429019,0,0
461429021,0,0
461429022,1,8
461429023,0,0
461429402,0,0
461429403,0,0
461429404,0,0
461429405,0,0
461429406,0,0
461429607,1,8
461429608,0,0
461429609,0,0
461429610,0,0
461429611,0,0
461429612,0,0
461429813,0,0
461429814,0,0
461429815,0,0
461429816,1,8
461429817,0,0
461430301,1,8
461430302,1,8
461430303,1,8
461430304,1,8
461430305,1,8
461430306,1,8
461430507,0,0
461430508,1,8
461430509,0,0
461430510,0,0
461430512,1,8
461430713,0,0
461430714,0,0
461430715,0,0
461430716,0,0
461430717,1,8
461430718,0,0
461430919,0,0
461430920,0,0
461430921,0,0
461430922,0,0
461430923,0,0
461430924,1,8
501431601,0,0
501431602,0,0
501431603,0,0
501431604,1,8
501431605,0,0
501431606,0,0
501432801,0,0
501432802,0,0
501432803,0,0
501432804,0,0
501432805,0,0
501432806,0,0
501433901,0,0
501433902,1,8
501433903,1,8
501433904,0,0
501433905,0,0
501433906,0,0
501434201,0,0
501434202,0,0
501434203,0,0
501434204,0,0
501434205,0,0
501435403,0,0
501435404,0,0
501435405,0,0
501435406,0,0
501436601,0,0
501436602,0,0
501436603,0,0
501436604,1,8
501436605,0,0
501437801,0,0
501437802,1,8
501437803,0,0
501437804,0,0
501437805,0,0
501437806,0,0
501438001,0,0
501438002,0,0
501438003,0,0
501438004,0,0
501438005,0,0
501438006,0,0
501439301,0,0
501439302,0,0
501439303,0,0
501439304,0,0
501439306,0,0
501440501,1,8
501440502,0,0
501440503,0,0
501440504,1,8
501440505,0,0
501440506,0,0
501441701,0,0
501441702,0,0
501441703,0,0
501441704,0,0
501441705,0,0
501441706,0,0
501442901,0,0
501442902,0,0
501442903,0,0
501442905,0,0
501442906,0,0
501443201,0,0
501443203,0,0
501443205,0,0
501443206,0,0
501444401,0,0
501444402,0,0
501444403,0,0
501444404,0,0
501444405,0,0
501444406,0,0
501445601,1,8
501445602,0,0
501445603,0,0
501445604,0,0
501445605,1,8
501445606,0,0
501446801,1,8
501446802,1,8
501446803,0,0
501446804,0,0
501446805,0,0
501446806,0,0
501447001,0,0
501447002,0,0
501447003,0,0
501447004,0,0
501447005,0,0
501447006,0,0
501448302,0,0
501448303,1,8
501448305,0,0
501448306,0,0
501449501,0,0
501449502,0,0
501449503,0,0
501449505,0,0
501449506,1,8
501450001,0,0
501450002,0,0
501450003,0,0
501450004,0,0
501450006,0,0
501451302,0,0
501451304,0,0
501451305,0,0
501452501,0,0
501452503,0,0
501452505,0,0
501452506,0,0
501453701,0,0
501453702,1,8
501453704,0,0
501453705,0,0
501453706,0,0
501454701,0,0
501454702,0,0
501454703,1,8
501454704,0,0
501454705,0,0
501454706,0,0
501455901,1,8
501455902,0,0
501455903,1,8
501455904,1,8
501455905,1,8
501455906,1,8
501456201,0,0
501456203,0,0
501456205,0,0
501456206,0,0
501456206,0,0
501457401,0,0
501457402,0,0
501457403,0,0
501457404,0,0
501457405,0,0
501457406,0,0
501458201,0,0
501458203,0,0
501458204,0,0
501458205,0,0
501458206,0,0
501459601,0,0
501459602,0,0
501459604,0,0
501459605,0,0
501459606,0,0
501460901,0,0
501460904,0,0
501460905,0,0
501460906,0,0
501461801,0,0
501461802,0,0
501461803,0,0
501461804,0,0
501461805,1,8
501461806,1,8
501462001,0,0
501462002,0,0
501462003,0,0
501462004,0,0
501462005,1,8
501462006,0,0
501463301,0,0
501463302,0,0
501463303,0,0
501463304,0,0
501463306,0,0
501464501,0,0
501464502,0,0
501464503,0,0
501464504,0,0
501464505,0,0
501464506,0,0
501465701,0,0
501465702,0,0
501465703,0,0
501465703,0,0
501465704,0,0
501465705,0,0
501465706,0,0
501466901,0,0
501466902,0,0
501466903,0,0
501466904,0,0
501466905,0,0
501466906,0,0
501467201,0,0
501467202,0,0
501467203,0,0
501467204,0,0
501467205,0,0
501467205,0,0
501467206,0,0
501468401,0,0
501468402,0,0
501468404,0,0
501468405,0,0
501468406,0,0
501469201,0,0
501469203,0,0
501469204,0,0
501469206,0,0
501469407,0,0
501469408,1,8
501469409,1,8
501469410,0,0
501469411,0,0
501469412,0,0
501469614,0,0
501469615,0,0
501469616,0,0
501469617,0,0
501469618,0,0
501469919,0,0
501469920,0,0
501469921,0,0
501469922,0,0
501469923,0,0
501470020,0,0
501470021,0,0
501470023,0,0
501470024,0,0
501470301,0,0
501470302,0,0
501470303,0,0
501470304,0,0
501470306,0,0
501470507,0,0
501470508,0,0
501470509,0,0
501470510,0,0
501470511,0,0
501470512,0,0
501470813,0,0
501470814,0,0
501470815,0,0
501470816,0,0
501470817,0,0
501470818,0,0
501471601,0,0
501471602,0,0
501471603,0,0
501471604,0,0
501471605,0,0
501472802,0,0
501472804,0,0
501473301,0,0
501473302,0,0
501473303,0,0
501473304,0,0
501473305,0,0
501473306,1,8
501473507,0,0
501473508,0,0
501473509,0,0
501473510,0,0
501473511,1,8
501473512,0,0
501473713,0,0
501473714,0,0
501473716,0,0
501473717,0,0
501473718,0,0
501473919,1,8
501473920,0,0
501473921,0,0
501473922,0,0
501473923,0,0
501473924,0,0
501474401,0,0
501474402,0,0
501474403,0,0
501474404,0,0
501475002,0,0
501475003,1,8
501475005,0,0
501475006,0,0
501476003,0,0
501476004,0,0
501476006,0,0
501477301,0,0
501477302,0,0
501477303,0,0
501477304,0,0
501477305,1,8
501478202,0,0
501478204,0,0
501478205,0,0
501478206,0,0
501479401,0,0
501479403,0,0
501479404,0,0
501479405,0,0
501479406,0,0
501480501,0,0
501480502,0,0
501480503,0,0
501480504,0,0
501480505,0,0
501480506,0,0
501481601,0,0
501481602,0,0
501481603,0,0
501481604,0,0
501481605,0,0
501481606,0,0
501482701,0,0
501482702,0,0
501482703,0,0
501482704,0,0
501482705,0,0
501482706,1,8
501483201,0,0
501483202,0,0
501483203,0,0
501483204,0,0
501483205,0,0
501483206,0,0
501483407,0,0
501483408,0,0
501483409,0,0
501483411,0,0
501483412,0,0
501483713,0,0
501483714,0,0
501483715,0,0
501483716,0,0
501483717,0,0
501483718,0,0
501483919,0,0
501483920,0,0
501483921,0,0
501483922,0,0
501483923,1,8
501483924,0,0
501484019,0,0
501484020,0,0
501484021,1,8
501484022,0,0
501484023,1,8
501484024,0,0
501484301,0,0
501484302,0,0
501484303,0,0
501484305,0,0
501484306,0,0
501484607,0,0
501484608,0,0
501484609,0,0
501484610,0,0
501484611,0,0
501484612,0,0
501484813,0,0
501484814,0,0
501484815,0,0
501484816,0,0
501484817,0,0
501484818,0,0
501485902,1,8
501485903,0,0
501485904,0,0
501485905,0,0
501485906,0,0
501486801,0,0
501486802,0,0
501486803,0,0
501486804,0,0
501486805,0,0
501486806,0,0
501487001,0,0
501487002,1,8
501487005,0,0
501487006,0,0
501488301,0,0
501488302,0,0
501488303,0,0
501488304,0,0
501488305,0,0
501488306,0,0
501489501,0,0
501489502,0,0
501489503,0,0
501489504,0,0
501489505,0,0
501489506,0,0
501490202,0,0
501490206,0,0
501491701,0,0
501491702,0,0
501491703,0,0
501491704,0,0
501491705,0,0
501492902,0,0
501492903,0,0
501492904,0,0
501492905,0,0
501493403,0,0
501493404,0,0
501493405,0,0
501493406,0,0
501494201,0,0
501494202,1,8
501494203,0,0
501494204,0,0
501495401,0,0
501495402,0,0
501495403,0,0
501495404,0,0
501495405,0,0
501495406,0,0
501496601,0,0
501496602,0,0
501496603,0,0
501496604,0,0
501496605,0,0
501496606,0,0
501497801,0,0
501497802,0,0
501497804,1,8
501497805,0,0
501497806,0,0
501498601,0,0
501498602,0,0
501498603,1,8
501498605,0,0
501498606,0,0
501499801,0,0
501499802,0,0
501499804,0,0
501499805,0,0
501499806,0,0
501500001,0,0
501500003,0,0
501500004,0,0
501500006,0,0
501501301,0,0
501501302,0,0
501501303,0,0
501501304,0,0
501501305,0,0
501501306,0,0
501502002,0,0
501502003,0,0
501502004,0,0
501502005,0,0
501502006,0,0
501503001,0,0
501503002,0,0
501503004,0,0
501503005,0,0
501503006,0,0
501504501,0,0
501504502,0,0
501504505,0,0
501504506,1,8
501505301,0,0
501505302,0,0
501505303,0,0
501505305,0,0
501505306,0,0
501506701,0,0
501506702,0,0
501506703,0,0
501506704,0,0
501506705,0,0
501506706,0,0
501507902,0,0
501507904,0,0
501507905,0,0
501507906,0,0
501508201,0,0
501508202,0,0
501508204,0,0
501508205,1,9
501508206,0,0
501509401,1,8
501509402,1,8
501509403,0,0
501509406,0,0
501510501,0,0
501510502,0,0
501510503,0,0
501510504,0,0
501510505,0,0
501510506,0,0
501511702,0,0
501511703,1,8
501511704,0,0
501511705,0,0
501511706,0,0
501512901,0,0
501512903,0,0
501512904,0,0
501512905,0,0
501512906,0,0
501513601,0,0
501513603,0,0
501513604,0,0
501513605,0,0
501513606,1,8
501514801,0,0
501514802,0,0
501514803,0,0
501514804,0,0
501514805,0,0
501514806,0,0
501515001,0,0
501515002,1,8
501515003,0,0
501515004,1,8
501515005,0,0
501516201,0,0
501516202,1,8
501516203,1,8
501516204,1,8
501516205,1,8
501516206,0,0
501517903,0,0
501517905,0,0
501517906,0,0
501518201,0,0
501518202,0,0
501518203,0,0
501518204,0,0
501518205,0,0
501518206,1,8
501519406,0,0
501520603,0,0
501520605,0,0
501521801,0,0
501521802,0,0
501521803,1,8
501522201,0,0
501522202,0,0
501522203,0,0
501522204,0,0
501522205,0,0
501522206,0,0
501523401,0,0
501523402,0,0
501523403,0,0
501523404,0,0
501523405,0,0
501523406,0,0
501524602,0,0
501524603,1,8
501524604,0,0
501524605,1,8
501524606,0,0
501525801,0,0
501525803,0,0
501525805,0,0
501525806,0,0
501526001,0,0
501526002,0,0
501526004,0,0
501526006,0,0
501527001,0,0
501527002,0,0
501527004,0,0
501527005,0,0
501527006,0,0
501528401,0,0
501528403,0,0
501528405,0,0
501528406,1,8
501529301,0,0
501529302,0,0
501529303,0,0
501529304,0,0
501529305,0,0
501529306,0,0
501530301,0,0
501530302,0,0
501530303,0,0
501530304,0,0
501530305,0,0
501530306,0,0
501531601,0,0
501531602,0,0
501531603,0,0
501531605,0,0
501531606,0,0
501532802,0,0
501532803,0,0
501532804,0,0
501532805,0,0
501533001,0,0
501533002,0,0
501533003,0,0
501533004,0,0
501533006,0,0
501534501,1,8
501534502,0,0
501534503,0,0
501534504,0,0
501534505,0,0
501535701,0,0
501535702,0,0
501535703,0,0
501535704,1,8
501535705,0,0
501535706,1,8
501536301,0,0
501536302,0,0
501536303,0,0
501536304,0,0
501536305,0,0
501536306,0,0
501537505,0,0
501538501,0,0
501538502,0,0
501538503,0,0
501538504,0,0
501539901,0,0
501539904,0,0
501539906,0,0
501540701,0,0
501540702,0,0
501540703,0,0
501540704,0,0
501540705,0,0
501540706,0,0
501541901,0,0
501541902,0,0
501541905,0,0
501542201,0,0
501542202,0,0
501542203,0,0
501542204,1,8
501542205,0,0
501542206,1,8
501543201,0,0
501543202,0,0
501543203,0,0
501543204,0,0
501543205,0,0
501543206,0,0
501544401,0,0
501544402,0,0
501544403,0,0
501544405,0,0
501544406,0,0
501545601,0,0
501545603,0,0
501545604,0,0
501545605,0,0
501545606,0,0
501546401,0,0
501546402,1,8
501546405,0,0
501547701,0,0
501547702,0,0
501547704,0,0
501547705,0,0
501547706,0,0
501548802,0,0
501548804,0,0
501548806,0,0
501549601,0,0
501549602,0,0
501549603,0,0
501549604,0,0
501549605,0,0
501549606,0,0
501550001,0,0
501550002,0,0
501550004,0,0
501550006,0,0
501551301,0,0
501551302,0,0
501551303,0,0
501551304,0,0
501551305,0,0
501551306,0,0
501552501,0,0
501552503,0,0
501552504,0,0
501552505,0,0
501552506,0,0
501553701,0,0
501553703,0,0
501553705,0,0
501553706,0,0
501554901,0,0
501554902,0,0
501554903,0,0
501554904,0,0
501554905,0,0
501554906,0,0
501555202,0,0
501555203,0,0
501555204,1,8
501555206,1,8
501556402,1,8
501556403,0,0
501556404,0,0
501556405,0,0
501556406,0,0
501557601,0,0
501557602,0,0
501557603,0,0
501557604,0,0
501557606,0,0
501558801,0,0
501558802,0,0
501558803,0,0
501558804,0,0
501558806,0,0
501559001,1,8
501559004,0,0
501559005,0,0
501559006,1,8
501560801,0,0
501560802,0,0
501560803,0,0
501560804,0,0
501560805,0,0
501561001,0,0
501561002,0,0
501561003,0,0
501561004,0,0
501561006,0,0
501562301,1,8
501562302,0,0
501562303,0,0
501562304,0,0
501562305,0,0
501563501,0,0
501563502,0,0
501563503,0,0
501563504,0,0
501563505,0,0
501563506,0,0
501564701,0,0
501564702,0,0
501564703,0,0
501564704,0,0
501564705,0,0
501564706,0,0
501565905,0,0
501566201,0,0
501566203,0,0
501566204,0,0
501566205,0,0
501567301,0,0
501567302,0,0
501567303,0,0
501567304,0,0
501567305,0,0
501567306,0,0
501568502,0,0
501568503,0,0
501568506,0,0
501569401,0,0
501569403,0,0
501569406,0,0
501570701,0,0
501570702,0,0
501570703,0,0
501570704,0,0
501570705,0,0
501570706,0,0
501571901,0,0
501571902,0,0
501571903,0,0
501571904,0,0
501571906,0,0
501572019,0,0
501572020,0,0
501572021,0,0
501572022,0,0
501572024,0,0
501572401,0,0
501572402,0,0
501572403,0,0
501572404,0,0
501572405,0,0
501572607,0,0
501572608,0,0
501572609,0,0
501572610,1,8
501572611,0,0
501572612,0,0
501572814,0,0
501572815,0,0
501572816,1,8
501572817,0,0
501573201,0,0
501573202,0,0
501573203,0,0
501573204,0,0
501573205,0,0
501573206,1,8
501573407,0,0
501573408,0,0
501573409,0,0
501573410,0,0
501573412,0,0
501573713,0,0
501573714,1,8
501573715,0,0
501573716,1,8
501573717,1,8
501573718,0,0
501573919,0,0
501573920,0,0
501573921,0,0
501573922,0,0
501573923,0,0
501574019,0,0
501574020,0,0
501574021,0,0
501574022,0,0
501574023,0,0
501574024,0,0
501574301,0,0
501574302,0,0
501574304,0,0
501574305,0,0
501574306,0,0
501574607,0,0
501574609,0,0
501574610,0,0
501574612,0,0
501574814,0,0
501574815,0,0
501574816,0,0
501574817,1,8
501574818,0,0
501575021,0,0
501575022,0,0
501575023,0,0
501575301,0,0
501575304,0,0
501575306,0,0
501575509,1,8
501575510,0,0
501575511,0,0
501575512,0,0
501575813,0,0
501575815,0,0
501575816,0,0
501575818,0,0
501576201,0,0
501576202,0,0
501576203,0,0
501576204,0,0
501576206,0,0
501576507,0,0
501576509,0,0
501576511,0,0
501576512,0,0
501576713,1,8
501576714,0,0
501576715,0,0
501576716,0,0
501576717,0,0
501576718,1,8
501576919,0,0
501576920,0,0
501576921,0,0
501576922,0,0
501576923,1,8
501576924,0,0
501577019,0,0
501577020,0,0
501577021,0,0
501577022,0,0
501577023,0,0
501577024,0,0
501577402,0,0
501577403,0,0
501577404,0,0
501577405,0,0
501577406,0,0
501577607,0,0
501577608,0,0
501577610,0,0
501577611,0,0
501577612,0,0
501577813,0,0
501577814,0,0
501577815,0,0
501577816,0,0
501577818,0,0
501578501,0,0
501578502,0,0
501578503,0,0
501578504,0,0
501578505,0,0
501579201,0,0
501579202,0,0
501579204,0,0
501579205,0,0
501579206,0,0
501579407,0,0
501579408,0,0
501579409,0,0
501579410,0,0
501579411,0,0
501579412,0,0
501579713,0,0
501579714,0,0
501579715,0,0
501579716,0,0
501579717,0,0
501579718,0,0
501579919,0,0
501579920,0,0
501579921,0,0
501579922,0,0
501579923,0,0
501579924,0,0
501580019,0,0
501580020,0,0
501580021,1,8
501580022,0,0
501580023,0,0
501580024,1,8
501580301,0,0
501580302,0,0
501580303,0,0
501580305,0,0
501580306,0,0
501580607,0,0
501580608,0,0
501580609,0,0
501580611,0,0
501580612,0,0
501580813,0,0
501580814,0,0
501580815,0,0
501580817,0,0
501580818,0,0
501581201,0,0
501581202,1,8
501581203,0,0
501581204,0,0
501581205,0,0
501581206,0,0
501581507,0,0
501581508,0,0
501581509,0,0
501581510,0,0
501581511,0,0
501581511,0,0
501581512,0,0
501581713,0,0
501581714,0,0
501581715,0,0
501581716,0,0
501581717,0,0
501581718,0,0
501581919,0,0
501581920,0,0
501581921,0,0
501581922,0,0
501581923,0,0
501581924,0,0
501582701,0,0
501582702,0,0
501582703,0,0
501582705,0,0
501582706,0,0
501583602,0,0
501583603,0,0
501583604,0,0
501583605,0,0
501584601,0,0
501584602,0,0
501584604,0,0
501584605,0,0
501585902,0,0
501585905,0,0
501585906,0,0
501586801,0,0
501586802,0,0
501586803,0,0
501586805,0,0
501586806,0,0
501587001,0,0
501587003,0,0
501587004,0,0
501587005,0,0
501587006,1,8
501588301,0,0
501588302,1,8
501588303,0,0
501588304,1,8
501588306,1,8
501589801,0,0
501589802,0,0
501589804,0,0
501589805,0,0
501589806,0,0
501590201,0,0
501590202,0,0
501590203,0,0
501590204,0,0
501590205,0,0
501590206,0,0
501591501,0,0
501591502,0,0
501591503,0,0
501591504,0,0
501591506,0,0
501592701,0,0
501592702,0,0
501592703,0,0
501592705,0,0
501592706,0,0
501593901,0,0
501593902,0,0
501593903,0,0
501593904,0,0
501593905,1,8
501593906,0,0
501594201,0,0
501594202,0,0
501594203,0,0
501594204,0,0
501594205,0,0
501594206,0,0
501595402,0,0
501595403,0,0
501595404,0,0
501595405,1,8
501595406,0,0
501596601,0,0
501596602,0,0
501596604,0,0
501596605,0,0
501596606,0,0
501597803,0,0
501597805,0,0
501597806,0,0
501598001,0,0
501598002,0,0
501598003,0,0
501598004,0,0
501598005,0,0
501599301,0,0
501599302,0,0
501599305,0,0
501599306,0,0
501600501,0,0
501600503,0,0
501600505,0,0
501600506,0,0
501601701,0,0
501601703,0,0
501601704,0,0
501601705,0,0
501601706,0,0
501602901,0,0
501602902,0,0
501602903,0,0
501602904,0,0
501603401,0,0
501603402,0,0
501603403,0,0
501603404,0,0
501603405,0,0
501603406,0,0
501604601,0,0
501604603,0,0
501604604,0,0
501604605,0,0
501604606,0,0
501605801,0,0
501605803,0,0
501605804,1,8
501605805,0,0
501605806,0,0
501606001,0,0
501606002,0,0
501606004,0,0
501606005,0,0
501606006,1,8
501607001,0,0
501607002,0,0
501607003,0,0
501607004,0,0
501607006,0,0
501608301,1,8
501608302,0,0
501608304,0,0
501608305,0,0
501608306,0,0
501609304,0,0
501609305,0,0
501609306,0,0
501610501,0,0
501610502,1,8
501610506,0,0
501611501,0,0
501611503,0,0
501611505,0,0
501611506,0,0
501612701,0,0
501612702,0,0
501612703,0,0
501612704,0,0
501612705,0,0
501612706,0,0
501613201,0,0
501613202,0,0
501613203,0,0
501613204,0,0
501613205,1,8
501613206,0,0
501614901,0,0
501614903,0,0
501614906,0,0
501615401,0,0
501615404,0,0
501615405,0,0
501616201,0,0
501616202,0,0
501616204,0,0
501616205,0,0
501616206,0,0
501617701,0,0
501617702,0,0
501617703,0,0
501617704,0,0
501618601,0,0
501618602,0,0
501618603,0,0
501618605,0,0
501618606,0,0
501619801,0,0
501619804,1,8
501619805,0,0
501619806,0,0
501620001,0,0
501620002,0,0
501620003,0,0
501620004,0,0
501620005,0,0
501620006,0,0
501621401,0,0
501621403,0,0
501621404,0,0
501621405,0,0
501622301,0,0
501622302,0,0
501622303,1,8
501622304,0,0
501622305,0,0
501622306,0,0
501623501,0,0
501623503,1,8
501623504,0,0
501623506,0,0
501624401,0,0
501624402,0,0
501624404,0,0
501624406,0,0
501625601,0,0
501625602,0,0
501625603,0,0
501625605,0,0
501625606,0,0
501626801,0,0
501626802,0,0
501626803,1,8
501626804,0,0
501626805,0,0
501626806,0,0
501627901,0,0
501627902,0,0
501627904,0,0
501627904,0,0
501627905,0,0
501627906,0,0
501628001,0,0
501628002,0,0
501628003,0,0
501628004,0,0
501628005,0,0
501628006,0,0
501629201,0,0
501629202,0,0
501629203,0,0
501629204,0,0
501629205,0,0
501629206,0,0
501630301,0,0
501630303,0,0
501630304,0,0
501630305,0,0
501631401,0,0
501631402,0,0
501631403,0,0
501631404,0,0
501631405,0,0
501631406,0,0
501632601,0,0
501632603,0,0
501632604,0,0
501632605,0,0
501633801,0,0
501633802,0,0
501633803,0,0
501633804,0,0
501633805,0,0
501633806,0,0
501634001,0,0
501634002,0,0
501634003,0,0
501634004,0,0
501634005,0,0
501634006,0,0
501635301,0,0
501635302,0,0
501635303,0,0
501635304,0,0
501635305,0,0
501635306,0,0
501636501,0,0
501636502,0,0
501636503,0,0
501636504,0,0
501636505,0,0
501636506,0,0
501637701,0,0
501637702,0,0
501637703,0,0
501637704,0,0
501637706,0,0
501638901,0,0
501638902,0,0
501638903,0,0
501638904,0,0
501638906,0,0
501639201,0,0
501639202,0,0
501639203,0,0
501639204,0,0
501639205,0,0
501639206,0,0
501640401,0,0
501640402,0,0
501640403,0,0
501640404,0,0
501640406,1,8
501641702,0,0
501641703,0,0
501641704,0,0
501641705,0,0
501641706,0,0
501642601,0,0
501642602,0,0
501642603,0,0
501642604,0,0
501642605,0,0
501642606,0,0
501643801,0,0
501643802,0,0
501643803,0,0
501643804,0,0
501643805,1,8
501643806,0,0
501644501,0,0
501644502,0,0
501644504,0,0
501644505,0,0
501645001,0,0
501645002,0,0
501645003,0,0
501645004,0,0
501645005,0,0
501645006,0,0
501646601,0,0
501646602,0,0
501646603,0,0
501646605,0,0
501646606,0,0
501647701,1,8
501647702,0,0
501647703,0,0
501647704,0,0
501647705,0,0
501647706,0,0
501648901,0,0
501648903,0,0
501648904,0,0
501648905,1,8
501648906,0,0
501649803,0,0
501649804,0,0
501649805,0,0
501650001,0,0
501650005,0,0
501650006,0,0
501651301,0,0
501651302,0,0
501651303,0,0
501651305,0,0
501651306,0,0
501652501,0,0
501652502,0,0
501652503,0,0
501652503,0,0
501652505,1,8
501653701,0,0
501653702,0,0
501653705,0,0
501653706,0,0
501654201,0,0
501654202,0,0
501654203,0,0
501654204,0,0
501654205,0,0
501655301,0,0
501655302,0,0
501655303,0,0
501655304,0,0
501655306,0,0
501655507,1,8
501655508,1,8
501655509,1,8
501655510,1,8
501655713,1,8
501655714,0,0
501655715,1,8
501655717,0,0
501655718,0,0
501655919,0,0
501655920,0,0
501655921,0,0
501655922,0,0
501655923,0,0
501655924,0,0
501656019,0,0
501656020,1,8
501656021,1,8
501656022,0,0
501656023,0,0
501656024,0,0
501656301,0,0
501656302,0,0
501656303,0,0
501656304,0,0
501656306,0,0
501656509,1,8
501656510,0,0
501656713,0,0
501656715,0,0
501656716,0,0
501656717,0,0
501656718,0,0
501657201,0,0
501657202,0,0
501657203,0,0
501657204,1,8
501657205,0,0
