folioviv,foliohog,ing_cor,gasto_mon,ubica_geo,tam_loc
501820605,1,135369.08,54905.51,5030,1
501820606,1,99805.03,38417.56,5030,1
501821401,1,145309.09,71729.87,5030,1
501821402,1,46128.14,35471.68,5030,1
501821403,1,20543.45,22896.98,5030,1
501821404,1,102727.82,33319.37,5030,1
501821405,1,106745.9,44258.8,5030,1
501822601,1,102615.55,40033.8,5030,1
501822602,1,27367.11,9541.73,5030,1
501822603,1,60562.0,56763.5,5030,1
501823801,1,73000.77,30040.88,5030,1
501823802,1,13426.22,24135.71,5030,1
501823804,1,68385.22,30298.94,5030,1
501823805,1,96332.59,39760.62,5030,1
501823806,1,29606.53,9796.26,5030,1
501824001,1,60145.75,55239.04,5030,1
501824002,1,138631.35,82175.87,5030,1
501824004,1,93242.2,22423.02,5030,1
501824005,1,91341.13,32024.14,5030,1
501825801,1,112647.46,21400.11,5030,1
501825802,1,195376.43,89221.96,5030,1
501825803,1,164090.14,46121.64,5030,1
501825805,1,87315.63,36585.48,5030,1
501826602,1,228439.07,142646.41,5030,1
501826605,1,147928.8,56997.79,5030,1
501827004,1,74581.3,120087.62,5030,1
501827004,2,48913.04,28288.04,5030,1
501827005,1,103080.27,96716.45,5030,1
501828301,1,78865.62,25280.41,5030,1
501828302,1,48277.16,43713.41,5030,1
501828303,1,127568.08,67746.82,5030,1
501828304,1,36419.23,67573.08,5030,1
501828305,1,116859.0,23129.07,5030,1
501829501,1,107632.82,72287.2,5030,1
501829502,1,59273.46,42428.49,5030,1
501829504,1,79013.46,68160.6,5030,1
501829505,1,95375.58,35476.91,5030,1
501829506,1,140591.18,105027.16,5030,1
501830701,1,154426.21,68900.47,5030,1
501830702,1,108688.49,90356.62,5030,1
501830703,1,84049.84,57475.45,5030,1
501830704,1,41088.18,10736.66,5030,1
501830705,1,119107.65,52619.75,5030,1
501830706,1,40810.64,16812.86,5030,1
501831304,1,98293.74,30118.35,5030,1
501831306,1,101804.95,38374.65,5030,1
501832801,1,58180.32,35305.79,5030,1
501832802,1,43081.96,21731.88,5030,1
501832803,1,92950.8,68721.64,5030,1
501832804,1,97160.48,51744.39,5030,1
501832806,1,87654.69,47227.43,5030,1
501833501,1,66444.4,33769.22,5030,1
501833504,1,61389.0,36193.95,5030,1
501833505,1,17608.69,23916.68,5030,1
501833506,1,78522.38,41172.34,5030,1
501834903,1,59226.64,24174.11,5030,1
501834904,1,80412.92,54709.2,5030,1
501834905,1,36289.38,15737.7,5030,1
501834906,1,113955.88,61174.42,5030,1
501835701,1,112638.98,42752.42,5030,1
501835702,1,81164.67,32395.23,5030,1
501835703,1,46467.65,39226.71,5030,1
501835705,1,58403.0,48130.29,5030,1
501835706,1,80012.81,41597.98,5030,1
501836201,1,63352.5,46253.88,5030,1
501836203,1,34688.74,24453.41,5030,1
501836204,1,168198.46,45050.34,5030,1
501836205,1,77445.92,39295.34,5030,1
501836206,1,43077.78,23814.46,5030,1
501837401,1,60340.16,23551.91,5030,1
501837402,1,27795.08,12302.83,5030,1
501837403,1,66100.42,33055.41,5030,1
501837404,1,48595.1,45603.62,5030,1
501837405,1,105915.63,15659.48,5030,1
501837406,1,88015.06,61154.14,5030,1
501838002,1,266826.7,152156.85,5030,1
501838003,1,92319.42,84121.27,5030,1
501838004,1,27391.63,12044.01,5030,1
501838005,1,58351.23,41100.81,5030,1
501838006,1,228217.16,94038.92,5030,1
501839901,1,143938.43,58190.78,5030,1
501839902,1,82707.47,29394.95,5030,1
501839903,1,48720.52,35025.52,5030,1
501839904,1,65937.93,23115.27,5030,1
501839905,1,191808.41,89447.19,5030,1
501839906,1,67436.76,22118.28,5030,1
501840202,1,81988.96,60388.39,5030,1
501840203,1,66814.01,38730.78,5030,1
501840204,1,148166.55,66003.68,5030,1
501840205,1,84680.01,34794.64,5030,1
501840206,1,169755.68,39739.59,5030,1
501841301,1,430456.21,272205.31,5030,1
501841303,1,104918.46,101729.42,5030,1
501841304,1,192793.09,68486.85,5030,1
501841305,1,161278.9,81204.03,5030,1
501841306,1,290543.47,205298.08,5030,1
501842501,1,123575.56,33298.21,5030,1
501842502,1,59156.37,99376.63,5030,1
501842503,1,53021.72,68702.57,5030,1
501842504,1,93503.56,64286.84,5030,1
501842506,1,105838.5,41193.7,5030,1
501843701,1,122213.11,51399.92,5030,1
501843702,1,178673.27,49549.06,5030,1
501843706,1,99368.83,70905.04,5030,1
501844301,1,80681.44,68620.73,5032,2
501844302,1,127135.19,89862.38,5032,2
501844303,1,32285.11,16519.25,5032,2
501844305,1,33462.23,6729.11,5032,2
501844306,1,93442.38,27646.93,5032,2
501844507,1,119845.09,78744.18,5032,2
501844509,1,39094.69,14674.06,5032,2
501844510,1,62226.83,33031.42,5032,2
501844511,1,175155.53,121835.24,5032,2
501844512,1,116545.53,39614.09,5032,2
501844713,1,68606.54,46202.98,5032,2
501844714,1,91008.16,58321.94,5032,2
501844715,1,30384.27,21453.76,5032,2
501844716,1,82455.72,56731.14,5032,2
501844717,1,56667.56,16978.84,5032,2
501844718,1,108049.16,44698.14,5032,2
501844919,1,54545.36,38943.02,5032,2
501844920,1,214144.45,203394.34,5032,2
501844921,1,66367.09,32767.24,5032,2
501844922,1,43377.96,22368.83,5032,2
501844923,1,30521.73,25181.33,5032,2
501845019,1,58812.4,37511.67,5032,2
501845020,1,93849.92,55124.92,5032,2
501845021,1,27293.46,20240.66,5032,2
501845023,1,86147.51,30619.49,5032,2
501845024,1,29789.61,14570.81,5032,2
501845401,1,96524.34,41914.12,5032,2
501845402,1,53690.08,34630.32,5032,2
501845404,1,129035.74,59209.25,5032,2
501845607,1,87221.3,90908.97,5032,2
501845609,1,153442.6,43846.98,5032,2
501845612,1,38606.54,21593.9,5032,2
501845813,1,57372.32,33429.12,5032,2
501845814,1,34540.6,25300.62,5032,2
501845816,1,55893.41,37534.84,5032,2
501845817,1,231860.63,141312.87,5032,2
501845818,1,43288.51,16836.04,5032,2
501846301,1,68638.92,32012.5,5032,2
501846302,1,33072.91,6730.52,5032,2
501846303,1,33655.31,14916.48,5032,2
501846304,1,152497.41,41989.91,5032,2
501846305,1,113126.99,12207.66,5032,2
501846306,1,54812.12,16398.53,5032,2
501846507,1,124160.2,61675.59,5032,2
501846508,1,113797.76,64337.79,5032,2
501846509,1,321054.14,122439.99,5032,2
501846510,1,61334.04,21662.03,5032,2
501846713,1,61057.35,38167.72,5032,2
501846714,1,75376.53,63442.19,5032,2
501846715,1,24263.36,16257.35,5032,2
501846716,1,26548.92,16290.78,5032,2
501846718,1,32827.85,37875.2,5032,2
501846920,1,36978.25,25195.92,5032,2
501846921,1,50077.47,36668.85,5032,2
501846922,1,125091.13,58229.88,5032,2
501846923,1,70308.53,28103.7,5032,2
501846924,1,80608.66,55624.61,5032,2
501847202,1,46786.05,8898.42,5033,2
501847203,1,111153.64,29483.17,5033,2
501847204,1,30085.95,1864.63,5033,2
501847205,1,187639.93,153338.71,5033,2
501847206,1,89334.11,63245.06,5033,2
501847408,1,61992.54,19021.83,5033,2
501847410,1,22703.12,36136.3,5033,2
501847411,1,89535.15,47276.51,5033,2
501847412,1,111458.97,43361.92,5033,2
501847613,1,56063.94,11661.33,5033,2
501847614,1,53799.72,38253.37,5033,2
501847615,1,24208.44,17013.77,5033,2
501847616,1,27516.39,7156.25,5033,2
501847617,1,110625.74,54065.18,5033,2
501847618,1,139962.2,69323.18,5033,2
501847819,1,106410.02,62849.85,5033,2
501847820,1,80149.09,52330.01,5033,2
501847822,1,42092.69,22932.45,5033,2
501847823,1,14180.32,12770.45,5033,2
501847824,1,65206.75,84013.15,5033,2
501848019,1,64841.06,37859.01,5033,2
501848020,1,71337.72,39864.57,5033,2
501848021,1,20378.81,4896.79,5033,2
501848022,1,311439.1,114458.62,5033,2
501848023,1,85857.42,84233.38,5033,2
501848024,1,82320.64,79037.67,5033,2
501848301,1,61721.12,27304.18,5033,2
501848302,1,32464.05,15725.83,5033,2
501848303,1,109664.57,92237.11,5033,2
501848304,1,23834.47,25772.1,5033,2
501848305,1,38120.61,26942.54,5033,2
501848306,1,23809.0,11025.4,5033,2
501848507,1,47767.05,39839.37,5033,2
501848508,1,82495.63,60599.43,5033,2
501848509,1,31257.0,35300.93,5033,2
501848510,1,90601.98,83261.37,5033,2
501848511,1,33840.6,27582.36,5033,2
501848512,1,53235.32,29585.13,5033,2
501848713,1,9358.28,5901.36,5033,2
501848714,1,33264.27,19567.18,5033,2
501848715,1,75723.63,48487.65,5033,2
501848716,1,96025.88,27566.37,5033,2
501848717,1,77960.73,59289.37,5033,2
501849202,1,51428.56,33277.19,5033,2
501849203,1,42329.64,24286.12,5033,2
501849204,1,41464.25,21511.91,5033,2
501849205,1,58070.87,49958.8,5033,2
501849206,1,49272.27,22091.63,5033,2
501849407,1,69777.08,23999.94,5033,2
501849410,1,79925.02,37349.9,5033,2
501849411,1,61959.36,34936.69,5033,2
501849412,1,40798.51,25541.62,5033,2
501849613,1,74982.32,50569.08,5033,2
501849615,1,28844.23,28117.25,5033,2
501849616,1,70462.58,47780.98,5033,2
501849617,1,35695.05,20066.53,5033,2
501849618,1,43268.83,27085.8,5033,2
501849921,1,22813.09,31722.61,5033,2
501849922,1,48620.75,26558.8,5033,2
501849923,1,28899.7,34175.38,5033,2
501849924,1,29347.82,42095.46,5033,2
501850201,1,41479.07,16275.19,5033,2
501850202,1,10566.45,6362.12,5033,2
501850203,1,289334.47,95841.48,5033,2
501850205,1,37024.09,22342.73,5033,2
501850206,1,94965.77,38311.61,5033,2
501850407,1,30056.06,45821.92,5033,2
501850408,1,91203.4,49782.98,5033,2
501850409,1,51918.7,30192.26,5033,2
501850409,2,40545.78,35720.4,5033,2
501850409,3,27024.44,25608.01,5033,2
501850410,1,80954.22,65527.42,5033,2
501850411,1,43647.76,16635.25,5033,2
501850412,1,17016.29,9180.45,5033,2
501850613,1,41258.05,43632.17,5033,2
501850614,1,39516.37,25811.95,5033,2
501850617,1,47017.77,18008.26,5033,2
501850618,1,156474.87,87369.9,5033,2
501850819,1,80279.79,49860.99,5033,2
501850820,1,131272.09,70672.45,5033,2
501850821,1,107090.14,86342.94,5033,2
501850822,1,36344.25,22327.84,5033,2
501850823,1,40106.54,34696.27,5033,2
501850824,1,39309.81,15355.3,5033,2
501851401,1,63263.53,61962.12,5035,1
501851402,1,79142.82,63023.14,5035,1
501851403,1,61729.04,50252.56,5035,1
501851405,1,38289.41,28216.2,5035,1
501851406,1,186275.03,101866.4,5035,1
501852203,1,119973.39,61898.31,5035,1
501852205,1,72623.02,52341.36,5035,1
501852206,1,129798.86,73427.37,5035,1
501853401,1,115507.17,139910.55,5035,1
501853402,1,93763.24,49122.76,5035,1
501853403,1,116594.45,75074.11,5035,1
501853404,1,17210.17,17669.28,5035,1
501854602,1,30573.04,17250.67,5035,1
501854604,1,57695.9,40948.93,5035,1
501854605,1,96432.72,98661.09,5035,1
501855402,1,196251.74,54619.63,5035,1
501855403,1,194102.71,74835.79,5035,1
501855404,1,330541.7,188817.52,5035,1
501855406,1,340998.49,171463.2,5035,1
501856601,1,54786.08,24052.1,5035,1
501856603,1,285736.25,269231.9,5035,1
501856605,1,302040.95,151572.28,5035,1
501856606,1,356968.36,145565.48,5035,1
501857601,1,32219.25,29525.34,5035,1
501857602,1,70209.03,32233.38,5035,1
501857603,1,37745.89,24097.06,5035,1
501857604,1,59356.32,27937.47,5035,1
501857605,1,23142.85,91657.7,5035,1
501858801,1,56590.34,77707.8,5035,1
501858802,1,44829.94,34721.77,5035,1
501858803,1,44950.8,41393.07,5035,1
501858804,1,93734.83,59029.33,5035,1
501858805,1,75042.26,43426.7,5035,1
501858806,1,109697.32,38108.55,5035,1
501859801,1,87481.93,45292.97,5035,1
501859802,1,59638.15,38896.82,5035,1
501859803,1,112976.95,38546.35,5035,1
501859805,1,65495.88,64684.04,5035,1
501859806,1,48408.16,23096.86,5035,1
501860801,1,179652.2,60421.12,5035,1
501860802,1,128311.42,63508.3,5035,1
501860803,1,197024.81,103546.81,5035,1
501860804,1,66107.45,79974.22,5035,1
501860805,1,222217.05,115038.7,5035,1
501860806,1,100573.75,71131.0,5035,1
501861002,1,171124.62,119327.43,5035,1
501861003,1,229263.69,167484.12,5035,1
501861004,1,203667.58,104865.73,5035,1
501861006,1,154019.23,76617.17,5035,1
501862001,1,45905.42,17943.85,5035,1
501862002,1,94157.59,56552.14,5035,1
501862003,1,31126.03,21284.1,5035,1
501862004,1,32847.46,28794.59,5035,1
501862005,1,65496.12,17949.68,5035,1
501862006,1,39056.26,29761.14,5035,1
501863301,1,203154.77,175858.71,5035,1
501863302,1,254189.99,122045.18,5035,1
501863303,1,63342.37,57166.7,5035,1
501863304,1,101598.69,53232.15,5035,1
501863306,1,290221.32,243137.44,5035,1
501864302,1,69038.35,35634.09,5035,1
501864303,1,42828.8,21478.38,5035,1
501864304,1,49269.3,39754.12,5035,1
501864306,1,118811.3,64748.0,5035,1
501865501,1,119836.94,126019.44,5035,1
501865502,1,127456.3,121563.66,5035,1
501865503,1,122369.37,99680.98,5035,1
501865505,1,72561.69,46289.04,5035,1
501866501,1,104554.88,57445.63,5035,1
501866502,1,83382.49,48296.06,5035,1
501866503,1,67192.29,47438.54,5035,1
501866504,1,50784.12,22755.8,5035,1
501866505,1,58990.49,25386.85,5035,1
501866506,1,78777.58,124080.95,5035,1
501867001,1,34494.72,15463.65,5035,1
501867003,1,58782.4,62772.46,5035,1
501867004,1,122121.64,55611.38,5035,1
501867005,1,98634.57,34603.03,5035,1
501868301,1,136397.61,82831.8,5035,1
501868302,1,36605.88,34745.32,5035,1
501868305,1,102100.41,39399.85,5035,1
501869701,1,33113.1,27863.46,5035,1
501869702,1,41114.74,32422.53,5035,1
501869703,1,79626.42,56578.67,5035,1
501869704,1,51442.6,42032.38,5035,1
501869705,1,92585.42,28926.46,5035,1
501869706,1,86989.53,23989.22,5035,1
501870501,1,36453.13,21989.58,5035,1
501870502,1,25086.86,17105.12,5035,1
501870503,1,131399.36,106532.08,5035,1
501870504,1,12376.95,11621.82,5035,1
501871902,1,52778.74,45825.44,5035,1
501871903,1,50108.06,37346.31,5035,1
501871904,1,46175.45,47535.18,5035,1
501871905,1,54505.83,40274.59,5035,1
501871906,1,44021.73,88890.36,5035,1
501872901,1,37224.37,18324.45,5035,1
501872904,1,39597.46,18583.11,5035,1
501872905,1,68433.67,32409.57,5035,1
501872906,1,38630.26,20991.48,5035,1
501873201,1,13519.73,9481.5,5035,1
501873202,1,30860.96,24628.28,5035,1
501873203,1,57313.16,59685.06,5035,1
501873206,1,32241.74,22318.84,5035,1
501874402,1,35081.68,24418.49,5035,1
501874403,1,10227.29,5190.08,5035,1
501874404,1,43549.93,35338.23,5035,1
501874405,1,25564.04,24765.9,5035,1
501874406,1,133436.33,71893.79,5035,1
501875202,1,34589.2,20530.18,5035,1
501875203,1,125217.31,29062.38,5035,1
501875204,1,42690.57,26868.95,5035,1
501875206,1,185251.46,66859.61,5035,1
501876601,1,127377.03,35014.91,5035,1
501876602,1,36523.81,19080.64,5035,1
501876604,1,95785.97,47269.46,5035,1
501876605,1,74036.06,89331.35,5035,1
501876606,1,147983.53,281583.52,5035,1
501877401,1,77064.73,38031.08,5035,1
501877402,1,58888.67,37334.28,5035,1
501877403,1,83235.79,103223.01,5035,1
501877404,1,28591.22,32623.99,5035,1
501877405,1,42591.04,22602.69,5035,1
501877406,1,52626.32,22225.71,5035,1
501878801,1,6295.08,1904.52,5035,1
501878804,1,25180.31,28314.19,5035,1
501878806,1,45526.21,42965.06,5035,1
501879701,1,98311.46,62695.65,5035,1
501879702,1,119585.47,92516.83,5035,1
501879703,1,140747.04,75304.59,5035,1
501879704,1,137146.35,89322.42,5035,1
501879705,1,63147.52,39538.68,5035,1
501879706,1,65123.17,33050.96,5035,1
501880601,1,32975.39,18677.66,5035,1
501880602,1,38188.5,29154.45,5035,1
501880603,1,407704.9,155172.75,5035,1
501880604,1,72496.71,97708.65,5035,1
501880605,1,55426.2,32618.37,5035,1
501880606,1,133030.8,53528.14,5035,1
501881001,1,44968.43,46462.66,5035,1
501881002,1,72445.94,65468.92,5035,1
501881003,1,24524.97,5658.82,5035,1
501881004,1,139157.37,38963.5,5035,1
501881005,1,71267.86,53288.43,5035,1
501881006,1,32970.1,22270.91,5035,1
501882802,1,68356.42,60437.26,5035,1
501882803,1,124967.15,59644.69,5035,1
501882804,1,57018.23,24140.73,5035,1
501882806,1,140350.78,88933.55,5035,1
501883001,1,85143.38,46038.53,5035,1
501883002,1,59049.96,28812.31,5035,1
501883003,1,42951.65,22565.23,5035,1
501883004,1,63407.71,39158.21,5035,1
501883005,1,71398.79,46934.88,5035,1
501883006,1,38822.74,21710.42,5035,1
501884901,1,76539.94,9473.03,5035,1
501884903,1,44396.73,19505.81,5035,1
501884904,1,53106.65,27675.01,5035,1
501884905,1,228684.22,144495.92,5035,1
501885202,1,72101.25,17167.87,5035,1
501885204,1,45478.54,30276.88,5035,1
501885205,1,129295.63,68286.84,5035,1
501885206,1,255493.4,100801.5,5035,1
501886301,1,102816.76,58212.11,5035,1
501886303,1,38025.92,22735.03,5035,1
501886304,1,37093.41,36949.14,5035,1
501886305,1,50579.19,15252.16,5035,1
501886306,1,73243.33,30650.28,5035,1
501887301,1,78181.95,28431.74,5035,1
501887302,1,62301.01,48240.99,5035,1
501887303,1,28222.81,43830.81,5035,1
501887304,1,11676.01,35649.44,5035,1
501887306,1,87652.13,43296.68,5035,1
501888401,1,174891.6,123188.81,5035,1
501888403,1,115119.19,82301.44,5035,1
501888404,1,135575.89,186809.98,5035,1
501888405,1,142273.11,89133.2,5035,1
501889501,1,105833.62,90391.05,5035,1
501889502,1,15981.14,6553.81,5035,1
501889503,1,58071.11,18180.29,5035,1
501889504,1,76485.78,116098.87,5035,1
501889505,1,28431.52,12315.62,5035,1
501889506,1,33921.64,36517.01,5035,1
501890601,1,97349.1,17587.27,5035,1
501890602,1,177836.05,87507.24,5035,1
501890603,1,93159.26,27985.74,5035,1
501890604,1,79918.02,39828.04,5035,1
501890605,1,71663.1,41016.28,5035,1
501891702,1,77508.15,40179.89,5035,1
501891704,1,78885.22,69300.67,5035,1
501891705,1,38163.93,28922.88,5035,1
501892501,1,77553.16,35732.1,5035,1
501892502,1,34392.84,21552.84,5035,1
501892503,1,41503.26,45774.35,5035,1
501892504,1,45773.26,34074.37,5035,1
501892505,1,10682.23,2248.41,5035,1
501892506,1,76636.82,87129.53,5035,1
501893801,1,65813.09,67061.73,5035,1
501893802,1,59444.58,46452.69,5035,1
501893804,1,113239.42,91124.95,5035,1
501893805,1,48706.06,28315.61,5035,1
501893806,1,93717.99,54317.73,5035,1
501894901,1,60557.49,29163.56,5035,1
501894902,1,27478.28,18375.26,5035,1
501894903,1,133091.89,49085.69,5035,1
501894904,1,64928.1,94334.11,5035,1
501894905,1,43354.28,24782.72,5035,1
501894906,1,37936.87,11785.85,5035,1
501895001,1,137445.63,74340.31,5035,1
501895003,1,185064.83,88112.33,5035,1
501896701,1,40398.02,11278.0,5035,1
501896702,1,63840.96,51877.27,5035,1
501896703,1,70292.7,45112.4,5035,1
501896705,1,55893.42,39046.53,5035,1
501896706,1,79088.19,47999.25,5035,1
501897901,1,103864.86,71766.81,5035,1
501897902,1,35096.37,30579.44,5035,1
501897903,1,199861.77,225192.11,5035,1
501897904,1,29272.86,37971.42,5035,1
501897905,1,73551.09,47224.67,5035,1
501897906,1,21043.94,47118.57,5035,1
501898201,1,188910.39,81426.36,5035,1
501898202,1,58110.74,36488.43,5035,1
501898203,1,181258.86,82738.73,5035,1
501898204,1,37595.16,36892.92,5035,1
501898205,1,46885.48,22051.45,5035,1
501898206,1,51462.28,36003.57,5035,1
501899201,1,45442.65,30600.66,5035,1
501899202,1,19157.97,3517.36,5035,1
501899203,1,101772.38,115758.53,5035,1
501899204,1,33201.0,13964.18,5035,1
501899205,1,172709.17,65470.04,5035,1
501899206,1,130861.89,98651.86,5035,1
501900301,1,109746.63,111597.83,5035,1
501900303,1,50207.7,13901.63,5035,1
501900304,1,160491.35,60481.37,5035,1
501900306,1,53007.83,17455.63,5035,1
501901501,1,175782.35,92654.56,5035,1
501901502,1,116618.93,50313.72,5035,1
501901503,1,24770.02,12334.64,5035,1
501901505,1,193805.25,81310.42,5035,1
501901506,1,41094.78,25387.88,5035,1
501902705,1,60663.91,30206.17,5035,1
501903901,1,93443.43,80821.83,5035,1
501903902,1,138542.24,70819.91,5035,1
501903904,1,82079.23,43826.96,5035,1
501903905,1,85616.09,51444.69,5035,1
501903906,1,37669.33,18893.75,5035,1
501904202,1,354565.15,251860.68,5035,1
501904203,1,88195.0,117484.07,5035,1
501904204,1,180358.88,124384.5,5035,1
501904205,1,377164.09,145667.3,5035,1
501904206,1,55735.53,38444.97,5035,1
501905401,1,86008.04,32983.73,5035,1
501905402,1,54220.09,64041.66,5035,1
501905403,1,148170.65,72488.67,5035,1
501905404,1,81929.33,60973.53,5035,1
501905405,1,113845.09,80657.16,5035,1
501905406,1,43698.27,32045.85,5035,1
501906401,1,163326.92,81826.5,5035,1
501906402,1,27460.72,17984.48,5035,1
501906403,1,81467.02,56034.22,5035,1
501906405,1,35947.13,26274.1,5035,1
501906406,1,98160.71,35965.45,5035,1
501907601,1,191729.5,84224.05,5035,1
501907604,1,172598.35,133008.35,5035,1
501907605,1,56311.45,48792.32,5035,1
501907606,1,99516.37,75695.74,5035,1
501908801,1,174078.61,51780.11,5035,1
501908802,1,32114.73,26034.08,5035,1
501908803,1,155437.9,71496.06,5035,1
501908804,1,89704.91,40243.01,5035,1
501908805,1,218754.09,114069.11,5035,1
501908806,1,95197.63,32246.4,5035,1
501909302,1,22297.9,25276.98,5035,4
501909305,1,36571.47,24481.01,5035,4
501909306,1,34892.33,20522.18,5035,4
501910702,1,83409.81,48558.68,5035,4
501910704,1,129419.83,119913.3,5035,4
501911401,1,482456.11,395312.4,5035,1
501911402,1,20524.52,10883.94,5035,1
501911403,1,47750.16,38452.67,5035,1
501911404,1,81508.02,33039.0,5035,1
501911405,1,78571.26,30229.73,5035,1
501911406,1,54611.88,26896.46,5035,1
501912601,1,52377.03,38612.59,5035,1
501912602,1,39983.59,35566.72,5035,1
501912603,1,63293.14,34243.74,5035,1
501912605,1,46489.28,31379.62,5035,1
501912606,1,93024.59,68046.59,5035,1
501913801,1,47027.28,15056.23,5035,1
501913802,1,36393.43,35544.21,5035,1
501913803,1,76091.77,9930.37,5035,1
501913804,1,34967.19,26125.74,5035,1
501913805,1,42561.68,53109.45,5035,1
501914001,1,69946.38,23853.19,5035,1
501914002,1,77638.56,44052.72,5035,1
501914003,1,68020.21,40246.08,5035,1
501914004,1,62514.78,28706.74,5035,1
